filename_or_path	role	status	byte_count	sha256	drive_id	parent_folder_id	form	accessibility	readback
K3 00_READ_FIRST — Native Mirror — PARTIAL / SUPERSEDED BY GP AUDIT	native mirror	PARTIAL / SUPERSEDED BY GP AUDIT / NONCONTROLLING			16txJx7VBEZY6X_jkJf6vZ5lywyYlJal2JlniBTxwGUc	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W2 DERIVATION — Native Mirror — POINTWISE VALID / LEMMA 17 AMEND	native mirror	POINTWISE UPPER CHAIN VALID / LEMMA 17 AMEND / NO SPATIAL CLOSURE			1PkFsXtT3W1FU0QNfZ4l7Wx4C-hVWWNzPpEVps18P67g	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W3 REPORT — Native Mirror — INCOMPLETE PRE-FREEZE	native mirror	INCOMPLETE PRE-FREEZE / NO RIGOROUS ENCLOSURE / NONCONTROLLING			1iYYp1_x-Vj_n8ajLLqa346dAWgR6MXISEsXAvyRUcbw	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W4 REPORT — Native Mirror — NUMERICAL ESTIMATE / NOT ENCLOSURE	native mirror	NUMERICAL ESTIMATE / NOT ENCLOSURE / AUXILIARY CS INVALID			1FaxnSI7HOQCq5FNgWdoIVfraIMmfMsomRJROdW9SbKk	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W6 REPORT — Native Mirror — REFUTED AS RIGOROUS MODULUS	native mirror	REFUTED AS RIGOROUS MODULUS / NUMERICAL ONLY / PALM TRANSFER OPEN			1kkiLUCa-RuLj9Jy0HT2MUayN9pDd8gt7xbb-MQnlvCc	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W7 SCOPE ADDENDUM — Native Mirror — PARTIAL MINIMALITY	native mirror	PARTIAL MINIMALITY / EXIT o(1) AND OTHER LOSSES OPEN			1vlBqOqeXMc9bOH1puAHACPXbayRIPRA2TI3eybGTu7E	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W8 LAMBDA NONCLOSURE — Native Mirror — INCOMPLETE RECEIPTS	native mirror	FORMAL NONCLOSURE / H-B3 UNPROVED / INCOMPLETE RECEIPTS			1Bj5iGVoB0FKgGgaG9oHRS5AATCbOY-snq9pJi6mlb20	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W10 COMPOSITION — Native Mirror — VALID SCHEMA / LOAD-PATH GAP	native mirror	CONDITIONAL COMPOSITION SCHEMA / WEIGHTED-PALM AND BONFERRONI GAPS OPEN			1pSSdWo4OL4NO2Tm6CK5aJfwG3rx2NuDOvVKhnpUuQ5I	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3 W13 REPRODUCTION — Native Mirror — STALE SNAPSHOT	native mirror	STALE LIVE-TREE SNAPSHOT / NOT A FINAL SEAL / NONCONTROLLING			172J7VOIXATA98ATGsE9NM6emZUu3As4ZfRtejtpd2PU	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
K3-THM-001 — Native Audit Mirror — REFUTED AS WRITTEN / NONCONTROLLING	native mirror	REFUTED AS THEOREM-GRADE OR VALIDLY STATED CONDITIONAL ASSEMBLY / NONCONTROLLING			1TAg-aW6YDU1pop41WIFCDigb3zTNs_inLEspsb0sUDQ	1iQwrmxHYIWYW7UFage-xQlNCbDrFufez	native Google Doc mirror	connector-accessible; public/anyone sharing not verified	PASSED: get_document readback after write/move
GP-LB-REC-005_K3_INDIVIDUAL_UPLOAD_READBACK_LEDGER_v1.0.tsv	upload/readback ledger	AUDIT LEDGER / NONCONTROLLING	76915	9ec97b926f81fcd8606d171ba099b7e9932db196a74bb561773725f8ce5d793d	1-tfvqxG3v5Qhydg9EED9LR_o2c5CjeUM	1-txt44n94bS8EQdlo1MTOZpGlJz92DTW	raw	connector-accessible; public/anyone sharing not verified	PASSED: raw re-download 76,915 B and SHA-256 exact
AO48-AUD-065	pre-existing root adjudication	BYTE AUDIT USEFUL / MATHEMATICAL PROMOTION REFUTED	14319	1950ef095d567685a11259efcb7fa99cf9ce351525717fe145015ffe5451cac9	1gBREGX2DIw7FmJ0LZ-YQsTLiBas1QaeL	0AGEUF_sx7o_MUk9PVA	raw	connector-accessible; public/anyone sharing not verified	PASSED: raw re-download 14,319 B and SHA-256 exact

