Evidence ID,Recorded UTC,Exact Object ID,Drive ID,Artifact ID,Evidence Role,Primary Evidence,Summary Only,Derives From,Code Fixture ID,Computational Fixture ID,Methodological Family,Review ID,Evidence Class,Source URL,Status
EV-P02-RECON-REQ-069,2026-07-21T19:55:00Z,EXACT_FINITE_R_SIX_PIN_CONDITIONAL_LAW,1g6Nlc2wF8pJC-KD182hXpYULypOtuCXpCkhuTyl9RUM,GP-REQ-069-v1.0,INDEPENDENT_REVIEW_REQUEST,FALSE,FALSE,CL-AUD-046 empty-receipt finding; empty GP-AUD-039; GP-DER-034 and GP-DATA-035 author-line evidence,,"Required non-GP exact Schur-complement source, outputs, hashes, and planted negative control",Non-GP exact six-pin finite-r reconstruction protocol,,OPEN INDEPENDENT RECONSTRUCTION REQUEST,https://docs.google.com/document/d/1g6Nlc2wF8pJC-KD182hXpYULypOtuCXpCkhuTyl9RUM/edit,OPEN
EV-P12-V11-REVIEW-REQUEST,2026-07-21T19:00:00Z,EXACT_FIELD_PAIRING_INSTRUMENT_GP_DATA_054_V1_1,1ifVh9XpGEhWWklxp6I-T2fRgAcmLrs8PeZU-Y3cwJfw,GP-REQ-056-v1.0-AMENDED,INDEPENDENT_REVIEW_REQUEST,FALSE,FALSE,GP-COR-058; GP-AUD-059; GP-AUD-056; exact v1.1 source identity,,"Blind amended-source audit, independent 21-control execution, frozen first-field qualification, and inference/global-object review",Outside-lineage qualification protocol,,OPEN REVIEW REQUEST,https://docs.google.com/document/d/1ifVh9XpGEhWWklxp6I-T2fRgAcmLrs8PeZU-Y3cwJfw/edit,OPEN
EV-P12-GP-AUDIT-063,2026-07-21T19:30:00Z,GP_DATA_054_V11_SOURCE_PUBLICATION,1tvskI0aup4X8Qt2v_v_C7M0C8L1W1ssYJiSbHRR4Uhg,GP-AUD-063-v1.0,SOURCE_PUBLICATION_BLOCKER_AUDIT,TRUE,FALSE,GP-COR-058; GP-AUD-059; capsule metadata; failed staging fragment,Empty size-1 Docs capsule; incomplete Base64 tail,No exact source executable available,Publication-surface and chain-of-custody audit,REV-P12-GP-007,SAME-LINE DIRECT DRIVE EVIDENCE,https://docs.google.com/document/d/1tvskI0aup4X8Qt2v_v_C7M0C8L1W1ssYJiSbHRR4Uhg/edit,FAIL-SOURCE-PUBLICATION
EV-P02-CL-AUD-044,2026-07-21T19:55:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1O72ptuojwXcy2K8tg3xNNnnthmIgBscpboliDY7Lnd4,CL-AUD-044-v1.0,INDEPENDENT_EXECUTION_REVIEW,TRUE,FALSE,GP-DER-047-v1.0,SHA256:edefa75c8b83b531fd03d9d3271d22140588e8bd7a9642b4d6584ffb2e0dc6b3,96 jet vectors × 3 r factors × 3 s factors; 672 trajectories; seed 20260721,Independent Python implementation and adversarial floating-point reexecution with proof visible,REV-P02-CL-002,CORROBORATING DETERMINISTIC EXECUTION,https://docs.google.com/document/d/1O72ptuojwXcy2K8tg3xNNnnthmIgBscpboliDY7Lnd4/edit,PASS-864/864 / V1-V3-OPEN
EV-P02-CL-AUD-045,2026-07-21T19:55:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1mhNO8GXWqxeMnqFyE5xpyZvr_OdvGOmJ_EsDeUjnUxY,CL-AUD-045-v1.0,GLOBAL_OBJECT_CROSSWALK,TRUE,FALSE,GP-DER-037; GP-DER-043; both GP-DER-044 lineages; GP-DER-045; GP-DER-046; GP-DER-047,,"Coordinates, pins, type weight, normalizer, threshold class, and remainder crosswalk; E1/E2/E3 residue",Cross-document object-identity and stale-text audit,REV-P02-CL-003,DEPENDENCY CROSSWALK,https://docs.google.com/document/d/1mhNO8GXWqxeMnqFyE5xpyZvr_OdvGOmJ_EsDeUjnUxY/edit,COMPLETE-WITH-RESIDUE / E1-E2-OPEN
EV-P02-BRANCH-PROT-065,2026-07-21T19:55:00Z,P02_SELECTED_BRANCH_CONVENTION,1C5CUvDYScSGk35yG-KThF5vLHQtt2itMC8Ks1oN155w,GP-PROT-065-v1.0,FROZEN_OBJECT_DEFINITION,TRUE,FALSE,CL-AUD-045 E2; GP-DER-045; GP-DER-047,,Coordinate-free orientation e_u·(M-S)>0; exact branch omega-limit event; symmetry and conditioning boundary,Explicit branch-mark object definition,,PROPOSED FROZEN CONVENTION,https://docs.google.com/document/d/1C5CUvDYScSGk35yG-KThF5vLHQtt2itMC8Ks1oN155w/edit,OPEN-INDEPENDENT-REVIEW
EV-P02-GP-DATA-066,2026-07-21T19:55:00Z,P02_DETERMINISTIC_INTERVAL_CERTIFICATE,1LdAIHgPn3vdu6Qt_HltKE9qTa3YUadzN3Oq0mqvCDvs,GP-DATA-066-v1.0,INSTRUMENT_SOURCE,TRUE,FALSE,CL-DATA-044 R0.1; GP-DER-047,SHA256:f2032c3f1e0420b87fe77ed1df1d42c8e7dfd39916229646a4c3a94a83c8972b,864 continuous-box certificates; four fail-closed controls; exact Drive reconstruction,Independent outward-rounded interval implementation using the frozen CL sample schedule,REV-P02-GP-INTERVAL-001,BYTE-EXACT INTERVAL SOURCE,https://docs.google.com/document/d/1LdAIHgPn3vdu6Qt_HltKE9qTa3YUadzN3Oq0mqvCDvs/edit,PASS-LOCAL / OUTSIDE EXECUTION PENDING
EV-P02-GP-AUD-067,2026-07-21T19:55:00Z,P02_DETERMINISTIC_INTERVAL_CERTIFICATE,1Apai--svQCtUp91c0uUyZFCQ-WiKehP0eBr3_x3RTS8,GP-AUD-067-v1.0,EXECUTABLE_RECEIPT,TRUE,FALSE,EV-P02-GP-DATA-066; EV-P02-CL-AUD-044,SHA256:59dd12ac2d26c5f2c4c54e28d8fe0c71a209c5175f23742c4b7ccf0fffa8e196,864/864 pass; 4/4 negative controls; rigorous positive margins,Outward-rounded continuous-box execution and source reconstruction audit,REV-P02-GP-INTERVAL-001,INTERVAL EXECUTION RECEIPT,https://docs.google.com/document/d/1Apai--svQCtUp91c0uUyZFCQ-WiKehP0eBr3_x3RTS8/edit,PASS-COMPONENT / THEOREM OPEN
EV-P02-CL-V2-047,2026-07-21T20:20:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1RMDzZH_DBG9MdOY5cz4864shngTn6ShdbdT7K71JgX8,CL-AUD-047-v1.0,INDEPENDENT_PARTIAL_AUDIT,FALSE,FALSE,GP-DER-046; GP-DER-047; exact six-pin object; CL independently executed constant and scaling checks,,"GT5 structural audit, explicit sigma5/L6 constants, z0 check, DM2 computational corroboration",Source-dependent outside-model structural/computational audit,REV-P02-CL-V2-001,PARTIAL OUTSIDE-MODEL AUDIT / NOT DERIVATION-BLIND,https://docs.google.com/document/d/1RMDzZH_DBG9MdOY5cz4864shngTn6ShdbdT7K71JgX8/edit,PASS-STRUCTURAL / SYMBOLIC-DM2-RESPONDED
EV-P02-DM2-071,2026-07-21T20:20:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1MPY74ihf6hxrr97d7nnK-9Id1ARI3xL_2Eb63HdpV8Y,GP-DER-071-v1.0,EXACT_DERIVATION,TRUE,FALSE,GP-DER-034; GP-DER-043; GP-DER-044-reg; GP-DER-046; GP-DER-047; CL-AUD-047 target,,Exact r^4 factorization; uniform R^8 domination; exact-torus limit; planar closed form and b=6/5 decimal,Author-line exact symbolic derivation,REV-P02-GP-DM2-001,SAME-LINE EXACT DERIVATION,https://docs.google.com/document/d/1MPY74ihf6hxrr97d7nnK-9Id1ARI3xL_2Eb63HdpV8Y/edit,PASS-SYMBOLIC / OUTSIDE-REVIEW-PENDING
EV-P02-GP-DATA-072,2026-07-21T20:30:00Z,P02_TD_FROZEN_SCHEDULE_CERTIFICATE,11w7S4GicPZHBMKzIJWXiU24Z-Tx_i0m-9oFaf5Qvl_A,GP-DATA-072-v1.2-CAPSULE,BYTE_EXACT_SOURCE_PUBLICATION,TRUE,FALSE,GP-DATA-066; CL-AUD-044 schedule; GP-DER-047 T-D formulas,SHA256:3001577cf2146235c5df72da14b4ba437154b65e9ccc2a2cd000dd6090227e61,Deterministic gzip SHA 73042f8c…8921; 9532 Base64 characters,Reversible Drive source capsule,REV-P02-GP-008,SOURCE CAPSULE — SAME-LINE PUBLICATION,https://docs.google.com/document/d/11w7S4GicPZHBMKzIJWXiU24Z-Tx_i0m-9oFaf5Qvl_A/edit,PASS-EXACT-RECONSTRUCTION
EV-P02-GP-AUD-073,2026-07-21T20:30:00Z,P02_TD_FROZEN_SCHEDULE_CERTIFICATE,1N74jANCHvbSLF1cMhFJv1XKFbCZVCFeXxV39finA744,GP-AUD-073-v1.0,EXECUTABLE_COMPONENT_RECEIPT,TRUE,FALSE,EV-P02-GP-DATA-072; GP-DER-047 Lemmas 7.1–7.3; CL frozen schedule,Source SHA 3001577c…7e61; output SHA df263f38…a3b4,864 cases; 6 negative controls; T-B/T-C/T-D/T-E margins,Outward-rounded interval plus fixed-cone execution,REV-P02-GP-008,SAME-LINE COMPONENT EXECUTION RECEIPT,https://docs.google.com/document/d/1N74jANCHvbSLF1cMhFJv1XKFbCZVCFeXxV39finA744/edit,PASS-864-OF-864 / T-D-COMPONENT / OUTSIDE-PENDING
EV-P02-CL-V1-049,2026-07-21T20:35:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1fzL4HgJDsawb6ew66XpOCfJGnnxw6TFTom7BM3H8OnI,CL-AUD-049-v1.0,DERIVATION_BLIND_RECONSTRUCTION,FALSE,FALSE,Frozen definitions and claim list; independently differentiated field/Jacobian identities; no GP-DER-047 proof text opened,,"Complete deterministic certificate reconstruction plus 4,800 adversarial parameter checks",Outside-model derivation-blind reconstruction with shared-definition-lineage caveat,REV-P02-CL-V1-002,BLIND TO PROOF / SHARED DEFINITIONS,https://docs.google.com/document/d/1fzL4HgJDsawb6ew66XpOCfJGnnxw6TFTom7BM3H8OnI/edit,PASS-V1
EV-P02-CL-RECON-048,2026-07-21T20:35:00Z,EXACT_FINITE_R_SIX_PIN_CONDITIONAL_LAW,1YGCUmOyPId5SoGpHiT-Yqdjse6SnYd2IQhCOcXSxeM0,CL-AUD-048-v1.0 / CL-DATA-048,INDEPENDENT_NUMERICAL_RECONSTRUCTION,FALSE,FALSE,Independently authored confluent-frame implementation; planar BF kernel with torus-image omission disclosed,SHA256:079f9d3c4e583b99382d6dcf90af2df990f2781a0bc5e053ee1e369736d9b7da,"Finite-r means, covariance matrices, eigenvalues, condition numbers, convergence tables",Independent displayed-precision reconstruction; exact-torus and negative-control residues open,REV-P02-CL-RECON-002,INDEPENDENT CODE / PARTIAL EXACTNESS,https://docs.google.com/document/d/1YGCUmOyPId5SoGpHiT-Yqdjse6SnYd2IQhCOcXSxeM0/edit,PARTIAL PASS
EV-P02-RECON-073,2026-07-21T20:35:00Z,ADJACENCY_TO_ONE_CUBIC_TYPED_MS,1zxbHyijRMo2lgndq-NTORjSXjo6CtyLPkvrIg8qnp3c,GP-AUD-073-v1.0,CROSS_MODEL_RECONCILIATION,FALSE,FALSE,CL-AUD-048/049; CL raw source; GP-AUD-042; GP-DER-047; GP independent rerun,,"V1 disposition, source rerun, effective-domain proof, fixed-vs-optimized event inclusion",Same-line reconciliation of independent CL evidence,REV-P02-GP-RECON-003,RECONCILIATION / NOT INDEPENDENT PROOF,https://docs.google.com/document/d/1zxbHyijRMo2lgndq-NTORjSXjo6CtyLPkvrIg8qnp3c/edit,PASS-SCOPE-RECONCILIATION
EV-P02-CL-AUD-048,2026-07-21T20:35:00Z,P02_SIX_PIN_DISPLAYED_PRECISION_RECONSTRUCTION,1YGCUmOyPId5SoGpHiT-Yqdjse6SnYd2IQhCOcXSxeM0,CL-AUD-048-v1.0,INDEPENDENT_RECONSTRUCTION,TRUE,FALSE,GP-DER-034 formulas; GP-DER-044 confluent frame; frozen six-pin object,CL source SHA 079f9d3c…b7da; result tables SHA 16246fea…1ec,Four rungs; full means/covariances; eigenvalues; ratio trends,Confluent-frame finite-r Gaussian reconstruction,REV-P02-CL-048,OUTSIDE-GP DISPLAYED-PRECISION RECONSTRUCTION,https://docs.google.com/document/d/1YGCUmOyPId5SoGpHiT-Yqdjse6SnYd2IQhCOcXSxeM0/edit,PASS-PARTIAL / EXACT-TORUS-OPEN
EV-P02-CL-AUD-049,2026-07-21T20:35:00Z,P02_V1_DETERMINISTIC_RECONSTRUCTION,1fzL4HgJDsawb6ew66XpOCfJGnnxw6TFTom7BM3H8OnI,CL-AUD-049-v1.0,DERIVATION_BLIND_RECONSTRUCTION,TRUE,FALSE,Frozen definitions and claim list; GP proof not visible,Verifier SHA 306b4c3b…006e,"Analytic worst-case slacks; 4,800 points; 10 chains",Blind deterministic inequality derivation,REV-P02-CL-049,V1 COMPLETED DELIVERABLE WITH LINEAGE CAVEAT,https://docs.google.com/document/d/1fzL4HgJDsawb6ew66XpOCfJGnnxw6TFTom7BM3H8OnI/edit,PASS-V1
EV-P02-GP-RSP-077,2026-07-21T20:35:00Z,P02_RECONCILIATION_AND_SCOPE,1tqT10nPtE61UfzypzthTazEOz53CYvJwG9Gl_yWAFQY,GP-RSP-077-v1.0,CROSS_MODEL_ADJUDICATION,FALSE,FALSE,CL-AUD-048; CL-AUD-049; GP-AUD-074; GP-AUD-042; GP-DER-047,Support statement and scope map,No computation,Evidence-lineage and gate-state reconciliation,REV-P02-CL-048; REV-P02-CL-049,ADDITIVE RESPONSE / REPLACEMENT SUPPORT,https://docs.google.com/document/d/1tqT10nPtE61UfzypzthTazEOz53CYvJwG9Gl_yWAFQY/edit,PASS-SCOPE-ADJUDICATION
EV-EC014-CL-051,2026-07-21T20:40:00Z,CORRECTED_SIX_PIN_PAIR_FRAME_EC014,1473ziDIe6j0Lf-mq-i68WWNWNqvJRU42Gfq6rNdTImY,CL-DER-051-v1.0,INDEPENDENT_EXACT_RECONSTRUCTION,TRUE,FALSE,File 4 equations 3.1–3.4; GP-REQ-057,Exact matrix; 30 rational determinant checks; two planted mutations,Fraction arithmetic and density numeric cross-check,Exact pair-frame reconstruction,REV-EC014-CL-001,OUTSIDE-GP EXACT RECONSTRUCTION,https://docs.google.com/document/d/1473ziDIe6j0Lf-mq-i68WWNWNqvJRU42Gfq6rNdTImY/edit,PASS-GATES-1-4
EV-P02-CLDATA052-SOURCE,2026-07-22T00:00:00Z,CL-DATA-052-v1.0,1sVBYiNO3BxPQIto3Lwf38imBOnqpF2_S,CL-DATA-052-v1.0,INDEPENDENT_RECONSTRUCTION_SOURCE,TRUE,FALSE,GP-REQ-069-v1.0,SHA256:9ff702e46cc06f508c8003d714fb995451470d42acf3140813710811df14e439,200d direct + divided-difference replay; three mutations,CL independently authored exact-torus Gaussian conditioning,REV-P02-CLDATA052-GP-001,BYTE-EXACT EXECUTABLE RECONSTRUCTION SOURCE,https://docs.google.com/document/d/1B2M7m5WCjEhetj344pNd-YigUP_wI1pIzLmZmANfAEM/edit,PASS-GATE1 / GATE2-OPEN
EV-P02-GPAUD082,2026-07-22T00:00:00Z,CL-DATA-052-v1.0,1MxK_ThIUnPZQ-xGFmt9hkpUxVWJglmSEU6M0TD62WUY,GP-AUD-082-v1.0,POST_FREEZE_REEXECUTION,TRUE,FALSE,EV-P02-CLDATA052-SOURCE; GP-DER-034; GP-DATA-036,SHA256:9ff702e46cc06f508c8003d714fb995451470d42acf3140813710811df14e439,Python 3.13.5 rerun; recursive JSON comparison,GP cross-line executable replay and published-output comparison,REV-P02-CLDATA052-GP-001,CROSS-LINE REEXECUTION RECEIPT,https://docs.google.com/document/d/1MxK_ThIUnPZQ-xGFmt9hkpUxVWJglmSEU6M0TD62WUY/edit,PASS-NO-DISCREPANCY / GATE2-OPEN
EV-P02-CLDATA056-SOURCE,2026-07-22T00:00:00Z,CL-DATA-056-v3,1XZMec52555wL-DKatZj6ZKtqFQX-yxRY,CL-DATA-056_v3_traj.py ID-corrected alias,EXPLORATORY_TRAJECTORY_SOURCE,TRUE,FALSE,CL-AUD-056-v1.0,SHA256:b2ffc460302c91324b3846125857c0a8a9c69f0370f0638e91ad9d724a337456,Planar float64 sampler; finite q grids; LSODA Tmax=600,CL accessible-r trajectory implementation,REV-P02-CLDATA056-GP-001,SOURCE-AVAILABLE / EXPLORATORY ONLY,https://drive.google.com/file/d/1XZMec52555wL-DKatZj6ZKtqFQX-yxRY/view,ACTIVE-SCOPE-LIMITED
EV-P02-GPAUD084,2026-07-22T00:00:00Z,CL-DATA-056-v3,1sVVu80pmzVuJ28OeJFfYT8nI828djoHj_tloK3QK4Bg,GP-AUD-084-v1.0,ADVERSARIAL_SCOPE_AUDIT,TRUE,FALSE,EV-P02-CLDATA056-SOURCE; CL-AUD-056,SOURCE-SHA-BOUND,Line-by-line audit and failure-complete stall protocol,GP cross-line nonblind review,REV-P02-CLDATA056-GP-001,AGREES-WITH-AMENDMENT RECEIPT,https://docs.google.com/document/d/1sVVu80pmzVuJ28OeJFfYT8nI828djoHj_tloK3QK4Bg/edit,MATERIAL-RESIDUES / NO-PROMOTION
EV-P02-CLDER056,2026-07-21T21:11:35Z,P02_PRACTICAL_R_DEGREE4_DETERMINISTIC_BRIDGE,14QdtS84Pi5Z4UCdZa_Ll8DWMfUQA_U-ThtRu8kWXxZY,CL-DER-056-v1.0,DIAGNOSTIC_DETERMINISTIC_BRIDGE,TRUE,FALSE,GP-PRP-078; GP-REG-079; GP-DATA-080; CL-AUD-049; CL-RSP-050,prcp_law.py 4e09600856ca...; prcp_feasibility2.py cc1a78ffecdd...; prcp_controls.py 3ff1b55bdb51...; results 506ca7eca2b2...,"N=20000/rung; seed 20260721; r=0.05,0.025,0.0125,0.00625; planar coalesced proxy; sigma_S=0.05; three controls","CL same-org separate-session derivation, exact rational proxy-law checks, four-rung feasibility computation, and control execution",REV-P02-CLDER056-GP-001,DIAGNOSTIC_ONLY / PROXY FEASIBILITY,https://docs.google.com/document/d/14QdtS84Pi5Z4UCdZa_Ll8DWMfUQA_U-ThtRu8kWXxZY/edit,PASS-PROXY-FEASIBILITY / EXACT-FIELD-OPEN
EV-P02-CLAUD050,2026-07-21T21:21:02Z,P02_V3_ACCESSIBLE_R_STALL_ATTACK_R0025,1VQNbYf265kHfH-HhMV5t-li_SNcDNeloyT4gXOdfAaw,CL-AUD-050-v1.0,FRESH_SAMPLE_STALL_AND_SEXTIC_ROBUSTNESS_AUDIT,TRUE,FALSE,CL-AUD-056; GP-DER-045; GP-AUD-087; GP-AUD-088; GP-REQ-086-v1.2,CL-DATA-050_stall_attack.py; SHA-256 92c0f7aeaf69a8f55b78b5c8e1199974cc53d48ae3abb78c6e444d6cbf5e41d1,Fresh-sample result SHA-256 331d58a56ac91f5be8cfae8e6b7fb32481c054f52b5a6871ed89c0ceac231688; r=0.025; seed 20260721; 83 residual labels; 120 fresh capture controls,CL same-line fresh-sample ODE attack under a classifier with unresolved solver/nonfinite fall-through,REV-P02-CLAUD050-GP-002,FRESH_SAMPLE_SINGLE_RUNG_DIAGNOSTIC_WITH_FAILED_INSTRUMENT_GATE,https://docs.google.com/document/d/1VQNbYf265kHfH-HhMV5t-li_SNcDNeloyT4gXOdfAaw/edit,ACCEPT-FRESH-SAMPLE-ONLY / ORIGINAL-REPLAY-OPEN / EVENT-CANNOT-VERIFY
EV-P02-GPAUD088,2026-07-21T21:32:14Z,P02_V3_POPULATION_IDENTITY_AND_SOLVER_FAILURE_AUDIT,1eAAAoNfZ0-lQFssFnKRJ8XgtD2gEwrhhpTgXx0ctRCE,GP-AUD-088-v1.0,SOURCE_LINEAGE_AND_FAIL_CLOSED_CLASSIFIER_AUDIT,TRUE,FALSE,CL-AUD-050; CL-DATA-050; CL-AUD-056; CL-DATA-056; GP-AUD-084; GP-AUD-085; GP-AUD-087,CL-DATA-050 SHA 92c0f7ae...; CL-DATA-056 SHA b2ffc460...,Source-dimension/draw-order comparison; raw classifier/event-source inspection; no new trajectory execution,GP nonblind source-level evidence audit and protocol repair,REV-P02-GPAUD088-OUTSIDE-OPEN,MATERIAL_SCOPE_CORRECTION / NONINDEPENDENT_SOURCE_AUDIT,https://docs.google.com/document/d/1eAAAoNfZ0-lQFssFnKRJ8XgtD2gEwrhhpTgXx0ctRCE/edit,ACCEPTED-CORRECTION / V1.2-CURRENT / OUTSIDE-REPLAY-OPEN
EV-P02-CLDER058,2026-07-21T21:19:45Z,P02_PRACTICAL_R_ANALYTIC_BRIDGE_DESIGN,1Vvyfkz_qFJ-7NOfImjN7WRfGA_679zWCkFkzn7zzePA,CL-DER-058-v1.1,ANALYTIC_DETERMINISTIC_BRIDGE_DESIGN,TRUE,FALSE,GP-PRP-078; GP-REG-079; GP-DATA-080; GP-PROT-065; CL-AUD-049; EC-012; CL-RSP-050,CL-DATA-059 reference implementation — declared UNEXECUTED-THIS-SESSION,"Closed-form P0–P6/T5 derivation, strict nonemptiness construction, fixed-mu channel and planted mutations",CL same-org analytic derivation; no runtime execution or occupancy computation,REV-P02-CLDER058-GP-001,ANALYTIC_DESIGN / UNEXECUTED_REFERENCE_SOURCE,https://docs.google.com/document/d/1Vvyfkz_qFJ-7NOfImjN7WRfGA_679zWCkFkzn7zzePA/edit,PASS-ANALYTIC-P1-P6-NONEMPTY / OCCUPANCY-EXACT-FIELD-OUTSIDE-OPEN
EV-P02-GPAUD089,2026-07-21T21:41:12Z,P02_V4_E1_TYPED_VS_FOLD_PALM_LAW,17B-5KElYtCB3tmK9DwEQYW8jmcpGdQF5WcAOMkk15sQ,GP-AUD-089-v1.0,EXACT_CONDITIONALIZATION_AND_MANUSCRIPT_SCOPE_AUDIT,TRUE,FALSE,P0.2 READ FIRST; File 1; File 3; File 4; CL-AUD-045; CL-AUD-046; CL-RSP-053; GP-PROT-065; GP-DER-043,NONE,"Source-by-source law, displayed-weight, normalizer, intensity, selection-factorization, and ordered-direction comparison",GP same-line definition-level derivation and manuscript source audit,REV-P02-GPAUD089-OUTSIDE-OPEN,DEFINITION_LEVEL_MEASURE_IDENTITY / MATERIAL_MANUSCRIPT_CORRECTION,https://docs.google.com/document/d/17B-5KElYtCB3tmK9DwEQYW8jmcpGdQF5WcAOMkk15sQ/edit,PASS-EXACT-IDENTITY / OUTSIDE-MANUSCRIPT-REVIEW-OPEN / RATES-OPEN
EV-P02-GPAUD090,2026-07-21T21:49:56Z,P02_PRACTICAL_R_ANALYTIC_BRIDGE_REPAIR,1LZkH5mtFUfZRnB3yZG5YFr-y0BqxhzEz02cpxwSO9nw,GP-AUD-090-v1.0,ADVERSARIAL_ANALYTIC_AUDIT_EXACT_COUNTEREXAMPLES_AND_REPAIR_SPEC,TRUE,FALSE,CL-DER-058-v1.1; GP-REG-079; GP-DATA-080; EC-012; P0.2 exact-field transfer chain,NONE,Exact F1/F2 analytic counterexamples; source-location search; no production execution,GP same-line analytic and source audit,REV-P02-GPAUD090-CL-AO48-CW-OPEN,MATERIAL_CORRECTION / EXACT_COUNTEREXAMPLE / REPAIR_SPEC,https://docs.google.com/document/d/1LZkH5mtFUfZRnB3yZG5YFr-y0BqxhzEz02cpxwSO9nw/edit,AGREES-WITH-MATERIAL-AMENDMENTS / CURRENT-BRIDGE-NOT-EXECUTABLE
EV-P02-GPSCHEMA095,2026-07-21T22:20:00Z,P02_PRCP_EXACT_FIELD_C1_TRANSFER_RECEIPT,16DY8Y70WBgmk-1-b0yqsM2ZpwNiBsWOS-nTEVSUP7E4,GP-SCHEMA-095-v1.0,FAIL_CLOSED_EXACT_FIELD_TRANSFER_SCHEMA,TRUE,FALSE,GP-DER-092; GP-AUD-094; GP-AUD-090; GP-REQ-086-v1.1,NONE,No computational fixture; execution open,GP same-line protocol design,REV-P02-GPSCHEMA095-CL-AO48-CW-OPEN,PROTOCOL_SCHEMA / NO MATHEMATICAL PASS,https://docs.google.com/document/d/16DY8Y70WBgmk-1-b0yqsM2ZpwNiBsWOS-nTEVSUP7E4/edit,PUBLISHED / OUTSIDE REVIEW AND EXECUTION OPEN
EV-P02-GPAUD102,2026-07-21T22:40:55Z,P02_PRCP_EXPLICIT_CD_AND_H5_GATE,18xxU3SQ3dnpMuiTDPF6yp57lrfvJd-ajYyFKR1eSCjU,GP-AUD-102-v1.0,BYTE_EXACT_EXPLICIT_CD_SOURCE_AND_CONTROL_RECEIPT,TRUE,FALSE,GP-DER-100-v1.0; GP-DATA-101-v1.0; GP-DER-095-v1.0; GP-SCHEMA-095-v1.0; CW-AUD-018-v1.0,GP-DATA-101-v1.0_explicit_pin_operator_constant.py,GP-DATA-101-v1.0_receipt.json,GP same-line exact arithmetic/source rerun; outside basis mechanism previously reviewed by CW,REV-P02-GPAUD102-CL-AO48-CW-OPEN,EXPLICIT_CONSTANT_COMPONENT / SOURCE_IDENTITY / FIVE_CONTROLS,https://docs.google.com/document/d/18xxU3SQ3dnpMuiTDPF6yp57lrfvJd-ajYyFKR1eSCjU/edit,PASS-CD-AND-5-CONTROLS / H5-AND-EXACT-FIELD-MEMBERSHIP-OPEN
EV-P01-GPDER112V11,2026-07-22T04:22:00Z,P01_EXACT_FULL_FIELD_FIXED_R_SUPPORT_BRIDGE,1IKgJpRVd0xs095vgrCrxvc_K47QRyjNCrZkaAkXDvBs,GP-DER-112-v1.1,FIXED_R_EXACT_FULL_FIELD_PALM_POSITIVITY_THEOREM_CANDIDATE,TRUE,FALSE,GP-AUD-112; GP-DER-106; GP-DER-045; GP-DER-043; GP-AUD-113-v1.0; GP-CLS-PROP-023-v1.0; EC-019; HB-030,NONE,No executable fixture; functional-analytic proof candidate,GP same-line Gaussian support/RKHS/disintegration derivation plus GP same-line adversarial audit,REV-P01-EC019-AO48-CW-CL-OPEN,THEOREM_CANDIDATE / EXACT_FIELD / FIXED_R / GP-AUDIT-PASS / NO OUTSIDE ACCEPTANCE,https://docs.google.com/document/d/1IKgJpRVd0xs095vgrCrxvc_K47QRyjNCrZkaAkXDvBs/edit,GP-PROOF-AUDIT PASS / EC-019 PACKAGE READY / NON-GP AND HUMAN GATES OPEN / NO P0.1 PROMOTION
EV-P01-GPXWALK128,2026-07-22T14:12:00Z,P01_FROZEN_THEOREM_REVIEW_EXECUTION_AID,15yisstzEWVPO9tOepkAJ2mzFNu-pBRLo7SvH2T4d3G0,GP-XWALK-128-v1.0,HASH_SPECIFIC_REVIEWER_SOURCE_AND_ATTACK_CROSSWALK,TRUE,FALSE,GP-DATA-123-v1.0; GP-PRP-121-v1.3; GP-AUD-124-v1.0; GP-DER-044/045/046/114/116/118; GP-PROT-065,NONE,No computational fixture; review execution aid only,GP same-line protocol and dependency mapping,REV-P01-GPXWALK128-AO48-CW-CL-OPEN,PROTOCOL_ONLY / ZERO_MATHEMATICAL_REVIEW_CREDIT,https://docs.google.com/document/d/15yisstzEWVPO9tOepkAJ2mzFNu-pBRLo7SvH2T4d3G0/edit,PUBLISHED / LINKED TO ALL THREE REVIEW THREADS / G-D-T REVIEWS OPEN
EV-P01-GPPRP130,2026-07-22T15:30:00Z,P01_EC019_R1_R10_REVIEW_PROTOCOL,1juOVvS-fUsKB-5xwGDgjKsmxUqCI5rr-syq_OO6Nz4g,GP-PRP-130-v1.0,ORGANIZATIONAL_INDEPENDENCE_R1_R10_REVIEW_PACKAGE,TRUE,FALSE,GP-REQ-127; GP-DER-112-v1.1; GP-AUD-113; GP-CLS-PROP-023; HA-007 V2; TR-GOV-017,NONE,No executable fixture; review protocol only,GP same-line protocol design,REV-P01-PRP130-ORG-REVIEW-OPEN,PROTOCOL_ONLY / ZERO_MATHEMATICAL_REVIEW_CREDIT,https://docs.google.com/document/d/1juOVvS-fUsKB-5xwGDgjKsmxUqCI5rr-syq_OO6Nz4g/edit,PUBLISHED / ORGANIZATIONAL R1-R10 REVIEW OPEN / EC019 HELD
