Title,Original path,Original link,First reading copy,File type,Context,Source SHA-256,Access status,Bytes,Drive ID,Reading copy count
00_READ_FIRST_P14_FRACTIONAL_CURRENT.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_READ_FIRST_P14_FRACTIONAL_CURRENT.md,https://drive.google.com/file/d/1nR6HmDwYYLpCrhax1aqm-_1kcEaMh1zw/view?usp=drivesdk,https://docs.google.com/document/d/1otXqEDA2KHehfqfzZQ_94me3I6VQAJapWYGhpUOmGPA/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a964c7dc2b6de02f4aee37099992342447a43cfeb0228f60d7f27ef2299e7c05,TEXT_READING_COPY,1909,1nR6HmDwYYLpCrhax1aqm-_1kcEaMh1zw,1
P14-DE_LIMITATIONS_AND_HIERARCHY.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P14-DE_LIMITATIONS_AND_HIERARCHY.md,https://drive.google.com/file/d/1mjjhCzLRPfVmyXURXtQ1i6EE_80driUa/view?usp=drivesdk,https://docs.google.com/document/d/1otXqEDA2KHehfqfzZQ_94me3I6VQAJapWYGhpUOmGPA/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a90833637b7180094a63b03740424dcf10551182b83da82411a7480cc5b2863c,TEXT_READING_COPY,4655,1mjjhCzLRPfVmyXURXtQ1i6EE_80driUa,1
P14-C_MANY_NECESSARY_ROWS_EXAMPLE.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P14-C_MANY_NECESSARY_ROWS_EXAMPLE.md,https://drive.google.com/file/d/1Pt2MfzvWnYJn3k-pjS0Q8PX6N1_kX5Bf/view?usp=drivesdk,https://docs.google.com/document/d/1bivh5BWHk_wvOd8IEGyQzAq2XtTiLai1D-r5viqnCtw/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,b0dc6a4a47c69bbdf5bc2eef188130431040b4aca2dc81a8882827e7be467205,TEXT_READING_COPY,5190,1Pt2MfzvWnYJn3k-pjS0Q8PX6N1_kX5Bf,1
P14-B_FRACTIONAL_RESOURCE_COVER.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P14-B_FRACTIONAL_RESOURCE_COVER.md,https://drive.google.com/file/d/1IpGKrcjAfYv2kb8zhjUCqnJqbrQINwsV/view?usp=drivesdk,https://docs.google.com/document/d/1-IQ-CuCuNqe9akkwc1AVZZfCg13UdIkwsOUYD33d5x8/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a4a23b1e3c3455dfa1da798612495bffb6c419a190bae73f03fc4bc760559ba6,TEXT_READING_COPY,5802,1IpGKrcjAfYv2kb8zhjUCqnJqbrQINwsV,1
P14-A_SCALAR_SANDWICH_THEOREM.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P14-A_SCALAR_SANDWICH_THEOREM.md,https://drive.google.com/file/d/13_V3b_ZdyAxiedsfG6F-oIQrA26eB8ae/view?usp=drivesdk,https://docs.google.com/document/d/1lJbI6Lq3eowS1v9WpQnCcCpHQmFTzipeYXR74kLjYBU/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,b3c7ea04ee7970f6fdc148bf71268d00b1482ea098343dccb5905f238532db05,TEXT_READING_COPY,6004,13_V3b_ZdyAxiedsfG6F-oIQrA26eB8ae,1
P14_DEVELOPMENT_AND_LIMITATIONS.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P14_DEVELOPMENT_AND_LIMITATIONS.md,https://drive.google.com/file/d/1g9wenvsA7fMPueFior-6yHiB_4XGkfvK/view?usp=drivesdk,https://docs.google.com/document/d/1NHKxuJEEz_VYmlycwHYw08wca01vlwFyodKXAd_NEN0/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,360f4fe1ce41a404198504b53446335c37e872e1ccea844348b660c5785a51ec,TEXT_READING_COPY,1469,1g9wenvsA7fMPueFior-6yHiB_4XGkfvK,1
P14_SOURCE_REGISTER.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P14_SOURCE_REGISTER.md,https://drive.google.com/file/d/1bPF_2CKIBL-tv429m7dghv2mVcJxFBvn/view?usp=drivesdk,https://docs.google.com/document/d/1jhJVe82TJWL_STaluGgIY9BTYHHkVLTkmU_nDUQL_-0/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,6d404bda16475ca62e0cff2a4c6e58bf241f085b2f65ec275ef9ac950149e91b,TEXT_READING_COPY,2105,1bPF_2CKIBL-tv429m7dghv2mVcJxFBvn,1
P14_REVIEW_PACKET.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P14_REVIEW_PACKET.md,https://drive.google.com/file/d/1GMIM27RefXKQnQe627Yz-anlGp_QfF49/view?usp=drivesdk,https://docs.google.com/document/d/12UARHhSc3sjiEKaCb0tmFgthZquTL5HZrlMfnVEBBD4/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,7bf14c5a52228ce09a4e7002eeecf9d3df0a60fe398122cffcef705a49dedb35,TEXT_READING_COPY,1992,1GMIM27RefXKQnQe627Yz-anlGp_QfF49,1
P14_NEXT_WORK.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_CURRENT_STATE_AND_ROUTING/P14_NEXT_WORK.md,https://drive.google.com/file/d/1ks6AA1IoV0lLrpMpCB-RKn7lSNuHIYiJ/view?usp=drivesdk,https://docs.google.com/document/d/1AijN2xNqGQ9zWUidAyfeXidEBiXywMAa9nySdWhYFs4/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,391c955ae4649c1aef1219b5593143db762a20663a7db5190442c7c3d77f604b,TEXT_READING_COPY,1217,1ks6AA1IoV0lLrpMpCB-RKn7lSNuHIYiJ,1
P14_CURRENT_STATE_AUTHOR_CANDIDATE.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_CURRENT_STATE_AND_ROUTING/P14_CURRENT_STATE_AUTHOR_CANDIDATE.md,https://drive.google.com/file/d/1Gc1ep25x1y3IS_9GDtQMQ1iZQsXELqfx/view?usp=drivesdk,https://docs.google.com/document/d/1JFFD1W3FqMjjCqDdNKm9nAqadym7kkbQvnqFhKHfofw/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,8bb20fe14a15d7558fb5e5d86080c1f99549abc068bef88a9a03ee0b455181f7,TEXT_READING_COPY,1966,1Gc1ep25x1y3IS_9GDtQMQ1iZQsXELqfx,1
PHASE14,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/90_FROZEN_PHASE_PACKAGES/PHASE14,https://drive.google.com/drive/folders/12S1izgqYTpnzX4O2KDi4-YQbYW_vy-NV,,application/vnd.google-apps.folder,RESEARCH_SOURCE_CHECK_STATUS,,FOLDER,,12S1izgqYTpnzX4O2KDi4-YQbYW_vy-NV,0
P14_FRACTIONAL_RECON_20260917.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P14_FRACTIONAL_RECON_20260917.md,https://drive.google.com/file/d/1fn0rj_uY2ASOSSg1v8qH6yRKsFwgdbSf/view?usp=drivesdk,https://docs.google.com/document/d/14pAnNwkhl0cz8qO0J-R_BkKJvugFw8_fyXhsA53VFZQ/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a33ca51a4e0c2a08eb80b6245860849eda0f8352203cf5f8146e0f0e1277f5f3,TEXT_READING_COPY,2490,1fn0rj_uY2ASOSSg1v8qH6yRKsFwgdbSf,1
CLOSE-20260917-b9c2_CLOSURE_REPORT.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/CLOSE-20260917-b9c2_CLOSURE_REPORT.md,https://drive.google.com/file/d/1qtuFKUR0SsX3aeB_uI08b2sJw0DX2EOL/view?usp=drivesdk,https://docs.google.com/document/d/18mzWcfaujHA5rdPBEWWtIsQ7y3jHQzFhA7KP2_TmKfU/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,f20f6cda22a43f84a5cc31048b23d2d8af8b6d459fde2fdd9e65842c984e77ec,TEXT_READING_COPY,9848,1qtuFKUR0SsX3aeB_uI08b2sJw0DX2EOL,1
CLOSE-20260917-b9c2_Q_VERIFIER_REPAIR.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/CLOSE-20260917-b9c2_Q_VERIFIER_REPAIR.md,https://drive.google.com/file/d/1N0jfi1mo1jbEKUaslc2glytZ_x-NjRzr/view?usp=drivesdk,https://docs.google.com/document/d/1zCE5XdvLIEjhOcQM9sM-xl9ZXtKu7Wq9rmDOJcPJaxI/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,93ad9f8059ce55ca93ca9e65b7775db72836e6f39dcef2e661edcd5393b31937,TEXT_READING_COPY,2916,1N0jfi1mo1jbEKUaslc2glytZ_x-NjRzr,1
CLOSE-20260917-b9c2_H5_IMPACT_AND_REPAIR.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/CLOSE-20260917-b9c2_H5_IMPACT_AND_REPAIR.md,https://drive.google.com/file/d/1zU-N9W0YEyb5cgTlxB5mSDxOztaIuKuq/view?usp=drivesdk,https://docs.google.com/document/d/12BF-oJI32RM6IZ4miYtQQwAdE6ItMYdxibcRjE9OXvU/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,9fcdc965b8d4267a056473cebca3ebbc82cf7c2f146fd23b4880a6b316e9a389,TEXT_READING_COPY,5907,1zU-N9W0YEyb5cgTlxB5mSDxOztaIuKuq,1
CLOSE-20260917-b9c2_RN_FIELD_PROOF.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/CLOSE-20260917-b9c2_RN_FIELD_PROOF.md,https://drive.google.com/file/d/1xwENAPr6OCmn0AcfEEkljUbBSejYiq0B/view?usp=drivesdk,https://docs.google.com/document/d/14pAnNwkhl0cz8qO0J-R_BkKJvugFw8_fyXhsA53VFZQ/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a19382f9ccf8a0a5936e44c6d015ca6ea47a60a0f54f9331b27d88675f847507,TEXT_READING_COPY,12246,1xwENAPr6OCmn0AcfEEkljUbBSejYiq0B,1
CLOSE-20260917-b9c2_EXTERNAL_RECON.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/CLOSE-20260917-b9c2_EXTERNAL_RECON.md,https://drive.google.com/file/d/1yzz0ayixDyoDvhGTvd9MKs0KcWPjfRFO/view?usp=drivesdk,https://docs.google.com/document/d/1XjCiIYfdWW0GdroHK9sz5T2IOkNoiXNMlTeiEYNgTOk/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,f49024767de698bd073f9f2d9a48b03d843cd0eaddfe49f362fac4a832bc1c6b,TEXT_READING_COPY,2895,1yzz0ayixDyoDvhGTvd9MKs0KcWPjfRFO,1
P12_ROUTING — HISTORICAL_NAVIGATION.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_CURRENT_STATE_AND_ROUTING/P12_ROUTING — HISTORICAL_NAVIGATION.md,https://drive.google.com/file/d/1tmRepC2IHRaC_YMHajwgNo-0_q5NRbhG/view?usp=drivesdk,https://docs.google.com/document/d/1BGMOqa3ieJ8sb1xivYrjh7MYbfYUMCmpoHnicr8x4KM/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,d78839470954203be250939dea116f97182602f0b840861d4059528d816d3147,TEXT_READING_COPY,2035,1tmRepC2IHRaC_YMHajwgNo-0_q5NRbhG,1
P13-W3_DEEP_WEIGHTED_HIERARCHIES.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P13-W3_DEEP_WEIGHTED_HIERARCHIES.md,https://drive.google.com/file/d/1KyK1bu_TZC4r9xhiAQM_WpsMogCdtfu8/view?usp=drivesdk,https://docs.google.com/document/d/10hXgwKhvF8xem4PtuneNpD-ttoEFfoLGEs1Kk-k4HCo/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,c9165b884d808450831f80eefeb34e5dfa2073c159461039716c0263030602b2,TEXT_READING_COPY,4978,1KyK1bu_TZC4r9xhiAQM_WpsMogCdtfu8,1
P13-W2_WEIGHTED_GATE_HAZARD_THEOREM.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P13-W2_WEIGHTED_GATE_HAZARD_THEOREM.md,https://drive.google.com/file/d/1DrpX5wAruuC0sBnTOWIy3UVpXaIFl5EU/view?usp=drivesdk,https://docs.google.com/document/d/1_qi4eOyarSrPtnzeTHYh62kSLfrMEWk8qWXe3eyxahI/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,47a2431a779fd0672d682894a2ebdbd4b1aa1e3071f2be2f3ac3b848681b6291,TEXT_READING_COPY,5247,1DrpX5wAruuC0sBnTOWIy3UVpXaIFl5EU,1
P13-W1_PROBABILITY_ADAPTIVE_PREFIX_CERTIFICATE.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/06_TALAGRAND_DISCRETE — RESTRICTED_PROOF_CANDIDATES/P13-W1_PROBABILITY_ADAPTIVE_PREFIX_CERTIFICATE.md,https://drive.google.com/file/d/1Ld_kPDeR5VHtrLHCFnQqAv-lchc-5aWs/view?usp=drivesdk,https://docs.google.com/document/d/1otXqEDA2KHehfqfzZQ_94me3I6VQAJapWYGhpUOmGPA/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a928e9653f257fa418283342baa5ef35f51a5a41950390f5be52112da9b56088,TEXT_READING_COPY,5799,1Ld_kPDeR5VHtrLHCFnQqAv-lchc-5aWs,1
P13_WEIGHTED_DEVELOPMENT_AND_BOUNDARIES.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P13_WEIGHTED_DEVELOPMENT_AND_BOUNDARIES.md,https://drive.google.com/file/d/1FJor4Z8l30jep-n3XK4LYclp5TLB0yJF/view?usp=drivesdk,https://docs.google.com/document/d/1xJOBkmLaa6BdbakX4OY6vznJsjrUKE7J2ePS04XBb9I/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,15cbb1b06add3b83d9721db0997eda12399fb1559edb6e6ecc1f5c82e27474c3,TEXT_READING_COPY,2709,1FJor4Z8l30jep-n3XK4LYclp5TLB0yJF,1
P13_WEIGHTED_SOURCE_REGISTER.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P13_WEIGHTED_SOURCE_REGISTER.md,https://drive.google.com/file/d/1OYQHfPHMIjxIxD6C_fV4qjbKSUF660r6/view?usp=drivesdk,https://docs.google.com/document/d/1p0pwkCMQpqisREtGTO2o1KfUbGdwK95aEW_CTCXltHs/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,58a4e7d342ed94964788d504435b4bc840eec45c605d3800d9018ee06d8b534a,TEXT_READING_COPY,3723,1OYQHfPHMIjxIxD6C_fV4qjbKSUF660r6,1
P13_WEIGHTED_REVIEW_PACKET.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P13_WEIGHTED_REVIEW_PACKET.md,https://drive.google.com/file/d/1Ko_W5HK_o8H9M26rhgaDSniXBPIRUJfV/view?usp=drivesdk,https://docs.google.com/document/d/1A6J9gk1GlE-spcIhL2CCxCn-gt8gUhBY-hx79qMxzkk/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,dee46e84c493e92d45bad9ae24faa3ada154d495fba53c302ccf70a053532f8b,TEXT_READING_COPY,3185,1Ko_W5HK_o8H9M26rhgaDSniXBPIRUJfV,1
P13_NEXT_WORK.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_CURRENT_STATE_AND_ROUTING/P13_NEXT_WORK.md,https://drive.google.com/file/d/1FgRcnnuZ67iCBNo-C8w6zMfrQU35V5iy/view?usp=drivesdk,https://docs.google.com/document/d/1Y16rkFsf8Jtn88FldRVJ1ajOgXzxgo46hNcdnFeogKU/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,02699dd413147aa619cb59b3c6f26db019439fa83a198e2509b2be97172ce872,TEXT_READING_COPY,1811,1FgRcnnuZ67iCBNo-C8w6zMfrQU35V5iy,1
P13_CURRENT_STATE_AUTHOR_CANDIDATE.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/00_CURRENT_STATE_AND_ROUTING/P13_CURRENT_STATE_AUTHOR_CANDIDATE.md,https://drive.google.com/file/d/1DMvRtJmDMib6D7hzlWk5yoA6X2Yh7CdL/view?usp=drivesdk,https://docs.google.com/document/d/1uB1yI7VDk16bZf6E5IUrst1BD7TkDnUAWRqeYduLvXA/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,e2c18129f5420d0cc3e38645a3fe1387855dfac50f5cbd5b030a4a4cb54d5eee,TEXT_READING_COPY,2174,1DMvRtJmDMib6D7hzlWk5yoA6X2Yh7CdL,1
PHASE13,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/90_FROZEN_PHASE_PACKAGES/PHASE13,https://drive.google.com/drive/folders/1r1WurdciCLYATEaSpLY4sSibhjhBzcjw,,application/vnd.google-apps.folder,RESEARCH_SOURCE_CHECK_STATUS,,FOLDER,,1r1WurdciCLYATEaSpLY4sSibhjhBzcjw,0
MATH-20260917-b9c2_ADVANCEMENT_REPORT.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_ADVANCEMENT_REPORT.md,https://drive.google.com/file/d/1uRXt3Q7vPWajUxWDXLg4MkgxNTrDnNet/view?usp=drivesdk,https://docs.google.com/document/d/1FZZIKB0Kggoas_kr_tUSn7qP56qqnBBKHvdm9pH1YYI/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,f88386be8e4dc9ff316093f0553b54c5d36a88ec5e5c3b2fed4cd32de62dddcc,TEXT_READING_COPY,8766,1uRXt3Q7vPWajUxWDXLg4MkgxNTrDnNet,1
MATH-20260917-b9c2_CORE_PALETTE_PROOF.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_CORE_PALETTE_PROOF.md,https://drive.google.com/file/d/1wPyvdOzvMs8Hxdd4_g72Ff2vigfKR4Gt/view?usp=drivesdk,https://docs.google.com/document/d/1ar0PJeGCCdxirH9e_pwrv6VxERT5PILkQzI-bEXPp9I/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,00c86c4b4a8da0a4f0bc5efbdd873220df5d74607606da71722f0e681563cb4a,TEXT_READING_COPY,8908,1wPyvdOzvMs8Hxdd4_g72Ff2vigfKR4Gt,1
MATH-20260917-b9c2_H5_LAMBDA_REPAIR.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_H5_LAMBDA_REPAIR.md,https://drive.google.com/file/d/1XgIwg6BmgLwaoy3j9obhEj0eHi12EWTW/view?usp=drivesdk,https://docs.google.com/document/d/10Tmsk8QF39H_aV-k_Ot99H8SEUMgo84qqTiTx_bs6lk/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,88164974edb692fa2af93a664df4bc946fbea9b33675122db1435bafb3c7bc88,TEXT_READING_COPY,3642,1XgIwg6BmgLwaoy3j9obhEj0eHi12EWTW,1
MATH-20260917-b9c2_RN_LEAF_REPAIR.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_RN_LEAF_REPAIR.md,https://drive.google.com/file/d/1vuPQk35AGlY881YepxLaNXu0rgS61ceH/view?usp=drivesdk,https://docs.google.com/document/d/1rIM3lgpfLF_N1tC1muSiSzyBy-GzT2Um-Txq-J3R6ms/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,a86f5072c604cdb34dd2d6b7e867e490e52e07a8dc84802f323b17d3c39565b6,TEXT_READING_COPY,2938,1vuPQk35AGlY881YepxLaNXu0rgS61ceH,1
MATH-20260917-b9c2_SQRT_CHI2_MODULUS.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_SQRT_CHI2_MODULUS.md,https://drive.google.com/file/d/1BcdxAlwzBCBMqkOJdHr04Oxofc5NcQFQ/view?usp=drivesdk,https://docs.google.com/document/d/10hXgwKhvF8xem4PtuneNpD-ttoEFfoLGEs1Kk-k4HCo/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,c9e6dd2d546da0985460a101dd7e7be4dc4a0120fa636989a93093cf7856de50,TEXT_READING_COPY,6522,1BcdxAlwzBCBMqkOJdHr04Oxofc5NcQFQ,1
MATH-20260917-b9c2_RN_WHITENED_JET_THEOREM.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_RN_WHITENED_JET_THEOREM.md,https://drive.google.com/file/d/1O4hMhhUhVtmCvvkRNqaqevByyTwnWe3b/view?usp=drivesdk,https://docs.google.com/document/d/1ss_uNHkOwIJw1b97mDcvZnTuZ40ns_UwcGCyNUvq3LE/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,1324a006a284c5d600a102781d783b5e2a63565daa217df632d4a10cc45d2511,TEXT_READING_COPY,15717,1O4hMhhUhVtmCvvkRNqaqevByyTwnWe3b,1
MATH-20260917-b9c2_H5_NORMALIZED_PAIR_BAND.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_H5_NORMALIZED_PAIR_BAND.md,https://drive.google.com/file/d/1WIJ6i9lw6ip9lHMK0aXYP3O3ZinS5xAJ/view?usp=drivesdk,https://docs.google.com/document/d/1o6H4hPG4xlCXl5Djz6zH51d598NdgFw77EFkUEbl4Wc/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,cc60f0ef89e8d1052897a7e3d07230fa95ff5cedcaabde5d6fc4bbda6b558236,TEXT_READING_COPY,6781,1WIJ6i9lw6ip9lHMK0aXYP3O3ZinS5xAJ,1
MATH-20260917-b9c2_H5_ANALYTIC_ADVANCE.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_H5_ANALYTIC_ADVANCE.md,https://drive.google.com/file/d/1Mo7EUbXvrMpmzjvtNDz1W6TBM-4zg2-u/view?usp=drivesdk,https://docs.google.com/document/d/1EQUWgDA3sIZYOc-nU2NGR8fVhPxcLvxZxt7CwnNsVxk/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,3c95c4b59e58d2ccfbf3cff8afcde81639b2866ebbac3738968f8a42d161de88,TEXT_READING_COPY,9775,1Mo7EUbXvrMpmzjvtNDz1W6TBM-4zg2-u,1
MATH-20260917-b9c2_PRIZE_SEPARATOR_RECON.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — HOLD_NOT_FOR_SUBMISSION/MATH-20260917-b9c2_PRIZE_SEPARATOR_RECON.md,https://drive.google.com/file/d/1Ta4TqqdKG_-lqgKYvZkDAQIWjKqs2Exl/view?usp=drivesdk,https://docs.google.com/document/d/1XAdM1PPDwPj3KcTaccBIVtvSEVNF4woU1dsDuHmdx-U/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,9161e7b83ce1d8b1023871be2d19dc8c8278aa23891f0dcf683e6ae777584206,TEXT_READING_COPY,3061,1Ta4TqqdKG_-lqgKYvZkDAQIWjKqs2Exl,1
P13_WEIGHTED_GATE_RECON_20260917T0452.md,01_ACTIVE_RESEARCH_PACKAGES/2026-09-16 — PRIZE PROBLEM RECONNAISSANCE — INDEPENDENT TRACK/91_REVIEW_QUEUE_AND_PROVENANCE/P13_WEIGHTED_GATE_RECON_20260917T0452.md,https://drive.google.com/file/d/1tXrYxe9KWDJPTx8jTO5CFmPqZmRv6cnq/view?usp=drivesdk,https://docs.google.com/document/d/1Kcv1HNyamSitxEy9-aHQLFKkkdui3cTCL6ecFiWjHHA/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,0c10a2a93c7a598dd8cee707434be92210b7556134a3c54272fa865f924f45a3,TEXT_READING_COPY,2593,1tXrYxe9KWDJPTx8jTO5CFmPqZmRv6cnq,1
