artifact,kind,bytes,sha256,drive_id,parent_or_surface,status,notes
W8_lambda/transcripts/transcript_normal.txt,raw_k3,3041,9641bd569e59115d38d6e9d805254bc7e7453652411097da06db508b65a152e0,1W0-8sBkTMte7DFA7w7-vsZpCSEl2UG3M,12uC6y1g0raWrpPtZYu_ABekG0SLD3BVC,FORMAL NONCLOSURE / INCOMPLETE RECEIPTS,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W10_dependency/HASHES.txt,raw_k3,313,c0b421474d89387717a148b2e449375d3504ad4af4c8e825024718f64675df60,1KL5JTr2_pKUHsAxhcPL_5ym9-BQ5VVM6,17dh9JPtvpuQvYdZLyjJszf1chtdHK5ND,CONDITIONAL COMPOSITION THEORY / LOAD-PATH GAP,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W10_dependency/W10_REPORT.md,raw_k3,32989,67c7fe63e168060b9db1f2279de5d88e7f804508a0e4e98a90afbec468ee21d1,1Ls7kwptRf7XGjmy2y4fZV3lbCtznzsK7,17dh9JPtvpuQvYdZLyjJszf1chtdHK5ND,CONDITIONAL COMPOSITION THEORY / LOAD-PATH GAP,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W10_dependency/t_O.txt,raw_k3,1883,20bff6dcfe2137d7b8eeef7819e44e21142f61fbd1b788dc1dd5f5bfee0ca40b,1SrNCdq1dlU1uVpiNoQK9BJz45UZqkgyd,17dh9JPtvpuQvYdZLyjJszf1chtdHK5ND,CONDITIONAL COMPOSITION THEORY / LOAD-PATH GAP,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W10_dependency/t_normal.txt,raw_k3,1883,20bff6dcfe2137d7b8eeef7819e44e21142f61fbd1b788dc1dd5f5bfee0ca40b,1VLAg0hy2VG-YYTKBcBToityEeZOkviIU,17dh9JPtvpuQvYdZLyjJszf1chtdHK5ND,CONDITIONAL COMPOSITION THEORY / LOAD-PATH GAP,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W10_dependency/w10_sanity.py,raw_k3,8368,2371390fb68647b41b5f66eef424cbfbb04ed39a8a048c54d57dba7be6eb57cb,1Q5qs-nv29WXscL10GBr2AnEvuKMxRVs-,17dh9JPtvpuQvYdZLyjJszf1chtdHK5ND,CONDITIONAL COMPOSITION THEORY / LOAD-PATH GAP,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W11_literature/W11_REPORT.md,raw_k3,37346,5dcd89be8820ed1df80a9e7024150bd1362df539f8adf1e2a737c35a7184b937,1J4QXsSoVicgycsDdmoFDa14totBgz8-M,1Z0f9RZxDxAqPfq0ndniHb7qOWG9j1BjF,METHODS SUPPORT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W12_redteam/W12_AUDIT.md,raw_k3,28489,5e6b00bbbf18d6bce234bcb50e999c50ead6523961cf612f400749b824bd9025,1yLTWRg0PLiu9EaX_U7uZe4gi-rKvkv7h,1_Np6azMx_vi71SMgP56dF__F22oaaUkP,FROZEN RED-TEAM SNAPSHOT / SUPERSEDED IN PART,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027a/MANIFEST.sha256,raw_k3,1227,30d4aed7d63158cecae5f50c55b5e86d6c9677b63e61b1ec998b8f174c749502,1VH_VehD-3xzXO7-vosw2Id_WFILbnwpf,1XagV6OXAQhMBaRJEDnjo5YCzymZu6mPd,UNPROVED UNIFORM CONTINUATION / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027a/audit_scope_027a_v1.O.out.txt,raw_k3,17093,d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46,1U-Wh_oTcuCY5h2d1eosWToFgx_VhA81D,1XagV6OXAQhMBaRJEDnjo5YCzymZu6mPd,UNPROVED UNIFORM CONTINUATION / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027a/audit_scope_027a_v1.out.txt,raw_k3,17093,d6cfc8fb7b351ee21e24b9e941e8e5747d51f2487ee6e8bb71acab2b9d244f46,1G7lD2Vzben8CkmieoqMb2KW8UfJYFecz,1XagV6OXAQhMBaRJEDnjo5YCzymZu6mPd,UNPROVED UNIFORM CONTINUATION / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027a/audit_scope_027a_v1.py,raw_k3,42404,12af9e2db57c950b1f2e1a364fba871c9db5e878ee624618b400c16c69e937e0,1LPkojR_WxWBst3oFaFu0lc3myzv9YA1-,1XagV6OXAQhMBaRJEDnjo5YCzymZu6mPd,UNPROVED UNIFORM CONTINUATION / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027a/audit_scope_027a_v1_report.md,raw_k3,12911,cdf8c973de2874a11942675d717635d1e005a7a3658339fde1d73620956386b8,1b5VWecMv-c-S--jm7Tm6tXw-OvVTC6Ne,1XagV6OXAQhMBaRJEDnjo5YCzymZu6mPd,UNPROVED UNIFORM CONTINUATION / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/K3-DER-027c-SCOPE-AUDIT.md,raw_k3,13317,5b8ef6392a5794c40e4bb9ca587b5e3e9cacd5ee56187f703c9fc8169cd733f7,1jUq73SB3R4Plw0MPnwW6GwPsFaWz4TXU,1DK1CfDNHa-aLPte2j5fWypJQI88yLZ2g,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m1_quote_gate.py,raw_k3,46977,9ea7477ff6f64679c0add79bb39ed13135ff1738894a456f0d148d2d27c0c7b5,1nOiHu7D1KM0n2Zj2HKH8a7W4BQYW-Y9f,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m1_quote_gate_receipt.txt,raw_k3,2141,27ba7a8ea36936efd1608460639b66319c72bb5353baddcc2a7c3bf8f5fd1768,1sMTZYoijw5rSd4YFrBs0MKoiLTtxCBku,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m2_chain_gate.py,raw_k3,46976,81be03c57f960cb55e38be2e00700bd104dd30fc2308f0f409bfc14b03f5e2a2,1XX1QjTY8QICd8Q0Inp2_GEzwti-DkGU7,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m2_chain_gate_receipt.txt,raw_k3,9907,891edab0aa3e1651e27de863c280648fcd4e66d8487f33739c6d1c52e7adfffe,1-WQIJBeao6PXeuxxdm0H960Af1fHEL0Z,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m3_ladder_gate.py,raw_k3,46976,d7de20dc0dc0f0f6ee1e1736df14f2335a5f73fb87a37d407d8959a35413d629,1gRd2aKK_sD8wUi0ESEGJjGraYM8JC5Zv,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m3_ladder_gate_receipt.txt,raw_k3,5045,ac1c604ce5efbfb2fa7ac915119cee1a4c610ddf08e23e5498fbc76449e64af3,1R4NMCXUfmM4bz6vcFeasXOiQatZ-eGz2,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m4_scope_gate.py,raw_k3,46976,fb18b709ff5a2732c0a2ba53a1f961e452533a080f06a1b2234f73be88b19008,1hCE_TVL2ypBluZySSRzwlvX0_5pyNUE-,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/mutations/m4_scope_gate_receipt.txt,raw_k3,3717,68d348e1c33eac7d01bcbd617b83e28154e6b2daf0f21e89a2da8a252c788af3,1d4UO3Q4nCQZz5VV6AQAsU4n90TKrvMCA,10tqxkBVIM9UoB2Gma6_C39dTO-oUgaKE,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/t_O.txt,raw_k3,17581,3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a,1NXk-qRfKMV1gWTQhcW8fkltYIKNSxn_4,1DK1CfDNHa-aLPte2j5fWypJQI88yLZ2g,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/t_normal.txt,raw_k3,17581,3dd113e32922321e60cec4ae36e08d13a2cc85b00cf617b7035f647db66ef99a,1x1q0sW6mxOFK3FrPzTpg4qVuMZvio5h4,1DK1CfDNHa-aLPte2j5fWypJQI88yLZ2g,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W9_scope_027c/verify_ridge_scope_continuation_v1.py,raw_k3,46977,4c1a8523812bf600bde41b486ee1e6cf45d71ec0fe707d89598f7f8c03f9ac97,1gdGz_-lP2v-JE5fqeoO6Qggew0SK9qi6,1DK1CfDNHa-aLPte2j5fWypJQI88yLZ2g,HOUSE-GRADE FINITE INTERVAL / PARTIAL,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/MANIFEST.check.sha256,raw_k3,24369,ef5fb9fa5cb14d08797a1e6cfbc05cee659ff743015d29d3491854825f18d86a,1ntUJSQxUDmAZMBpLLkEl8S_VH5oQYmuY,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/W13_REPRODUCTION_REPORT.md,raw_k3,12689,5085ea51443edb0cd50bf155b075462993ba7b230003707eb3e316a1e035ed74,1JUfqN9cPZWndHsim-gCApPgkjTA46MzH,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/build_manifest.py,raw_k3,1651,06cc95ff8ad268c617855b4dc1f5f78a903f712966f9f6bad0b3bbb4962551c5,1U2ur8m_QT-AVee1fe0LiJEa04xbvGIUV,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/byte_audit.py,raw_k3,1948,1303682df66d6088ae561a85525e87ce33834e90c010644656bc35c5db23484e,1J4OV8BS554BYqChuw7yYUcmz_XkvMMcd,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/byte_discipline.txt,raw_k3,913,4558ccc539137a74a2d45ec4328da6595bad1f71c192700139fcd4a5f5ab0336,1iBQBOvg8aXMLPaFVNUQHuVS2QcnQ-mSg,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/cleanrun.sh,raw_k3,491,5814000f9d13c2605de4c8db1d4e63bf8257df2086b908c0d4936e953768c091,1PV9S5cII_3af_kepgZaBixgurnbuizuy,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/cleanrun2.sh,raw_k3,417,df3e0baf62536dd5aa69dda1a30b82596c8173a828bd97d1247c436a38733596,1XnZhGj2myFFeg0g-OQvWWygxi04cuab_,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/hash_W4_independent.txt,raw_k3,967,971d6968bae78a0b9b8eabea5d97f7f6ef8eb9ff67d15110e7689b78032707cf,16c5fu85nqabZ_-tt8eMmypd2rHmE7TQX,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/hash_W6_uniform_r.txt,raw_k3,358,d33ed6e631edcc3ea1e7b39b16ea164c230b5ddebb0840c56433869c7299a6fd,1l5rl7N4xJLHCDF6BeFLYSkOoZwQ9RLJA,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/hash_W9a.txt,raw_k3,457,17ffed157330b72743b8d124ea762179cb70b6eca1b6d40273687a071d754aae,1xmVV3Q7X8WvFLOdj-0RotO86d-9Tu51t,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/hash_input_manifest.txt,raw_k3,31598,a16baf8622440f2c3dcfbb97dcdb6cbe4bd35695d803c8c38be40f9cc64d5f23,1AMWQoomIeQpc1ztnozX0UzVi8UIuUE14,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/hash_input_manifest_recovered.txt,raw_k3,1582,b791407e5786154d2072f7e759f48e4b9199ab00af3356d9d55c61ecf877bb6d,1hLHqi-TuVIQePScocUI67Fg79YqIRkeW,1GWy8KqfqbjwnxAgg4Vo5sj-P206Axw4P,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_O.out,raw_k3,1883,20bff6dcfe2137d7b8eeef7819e44e21142f61fbd1b788dc1dd5f5bfee0ca40b,1WGo7rmYHL2xbgYy6bWqvTGGyS01DxAXp,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1-0hh8likphrWaRPeanTFFvwTZgg1duQm,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_O.out.time,raw_k3,5,75f95d34c899a792823b9bf9b0d516bb4b8ecf7b9d02db2e41e63220feb1ab19,1AAHK-f2iNn8_2fv9P4QJHsXpNUTPEuS2,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_normal.out,raw_k3,1883,20bff6dcfe2137d7b8eeef7819e44e21142f61fbd1b788dc1dd5f5bfee0ca40b,1ikpf0HWEJQz3quyBCk5ex9UEiGD2WXXn,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,16gABL2YKG4c2nFyvjoiCnopKJYJEY9kJ,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w10_normal.out.time,raw_k3,5,c3accad710fb36dc12a327dd9919b5d64f4e6e329ef862f2e9adf7cf1d3ff080,1Nw3g0yYXeDAKAYtcNt4oQK-TmyX38K2l,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_O.err,raw_k3,23,3444efcc0af103c381ce2af2efaf057dc9052f34c8937552de43770521cd8112,18q3er0wVGQKg5PzeRYsxlffwJckxfy7y,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_O.out,raw_k3,7726,14b12b2243e4dd5f927b0320fa87be710f8a509a7563d93c9ba76e044ebedb2a,1epS3n9b-2LjWu9HpLEzgaOWbVLe9keLi,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_O.out.err,raw_k3,152,1b8bf8ba65f23cee1bf67992693233173d8344075b2f8f5070ea628d1e4f648f,1GTEDVOnBDS9xPNjIACG20zwYFLxc0zAl,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_O.out.time,raw_k3,6,79d92e0d26d9d87dbf3c87af800aa84382fbf322544696a59a267aa7809d31ef,1etRaWd8UIWlMs2JQ0_ZNErL7PYljX5wp,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_normal.err,raw_k3,23,3444efcc0af103c381ce2af2efaf057dc9052f34c8937552de43770521cd8112,1RlAITXwiHOJtXHLfGA2wRFR1CdRecmqS,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_normal.out,raw_k3,7726,14b12b2243e4dd5f927b0320fa87be710f8a509a7563d93c9ba76e044ebedb2a,1VV8_HVj8rKRnWM994FEfb_7MvZEQMPBz,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_normal.out.err,raw_k3,152,1b8bf8ba65f23cee1bf67992693233173d8344075b2f8f5070ea628d1e4f648f,1_5qozSDPCCdILiWgGHbe8AnCC9j4JT_n,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w2_normal.out.time,raw_k3,6,a65e8ef59e72610cb64472bf6a74cfd6cb91a700610469d38a1e88e8b96cd53c,1bXfht9EfK6l13Y9ch3w3-8l1Vu4XJJMK,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_O.out,raw_k3,4326,000bfb456d51614aa3f29b00f23f5e7be64ca3611fa37ef16be584ce9c1608a9,1XJFLLQYME8Rv0pdc59zW-u0jX-Yd6OSR,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1-itZemz5jOMRb_RN0zQ35kAH5k4Orqx2,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_O.out.time,raw_k3,6,8af8773689474ce1204e898bc107b0bfad4b9d0fe3f47bd41f02901a92e9fdfb,1YRf0Sea-JQVQUUHycRygIeRqEVVhZa96,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_normal.out,raw_k3,4326,000bfb456d51614aa3f29b00f23f5e7be64ca3611fa37ef16be584ce9c1608a9,13J3S2ow8Tyk9MqxXHbl9kIdKuwUrxs9z,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1kNBZF3wCgbCui2E8ni32RlX8DM_r2MLn,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6cert_normal.out.time,raw_k3,6,61369a6b26a0448dfdb15062a5f7e76f9490868faa84c4e07afb51aac2f6fb2e,1zHrZEzdxUBs28xuMTmvXGzzO84Bmdd78,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_O.out,raw_k3,1896,ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d,1mG405DV9m0Xa2p2GFx7riOP4Yxr4TQ4y,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1tqU93OvTxL5iSR55_qYLCsgj7uvXOzH3,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_O.out.time,raw_k3,8,680d4010d29302a6fec37c1fd6a1c4fe31cce6a52a2f7600d97eeeb44bd15c0c,18kWGEBgKmefTk4pAtpPv_AwoRffd4xg_,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_normal.out,raw_k3,1896,ce4245af43521eacc4030cd7feacd444303adb75d2e914cd11f05874c0bdff5d,1hDXEVAjW26jWcGNfcZiBYhSYg6COEh0c,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1rOI_Nue3T3L25IsMRDQueq5i7eYBz-Kc,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w6wp2_normal.out.time,raw_k3,8,1b563e86e640b90b15ede5da3834564a485f267edb566547494a1b3aef3d59d5,1IiaVahqSqv73Kr0qJL9OVgY2NG0MU98g,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7mut_O.out,raw_k3,637,2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03,1ku6KclbYK3c7Oo--w-5GO_UFQfUm58uY,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7mut_O.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,18Z1fVyivR5ZoxkW6ass3I38N0_TMDAbZ,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7mut_O.out.time,raw_k3,6,b6f24fbe96e6c8dea0d4dfa8e1b806de2c463f0e16bc180e896c5cdeb4efd943,1kdG5hqvm0AEZNfjV8Ax36qoTpC73vsb2,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7mut_normal.out,raw_k3,637,2a04b2872365327d3f2b4f1384dc70ac9968d0b559904d7759db54a9e2783e03,1gPxXg21-CBawzY88sPSC82xNMBoNYfE9,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
W13_reproduction/runs/w7mut_normal.out.rc,raw_k3,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,1OS3w5w2_s38I0IX3wo5-OvSb8JfOHlZF,18YpU253UiRCvnyolvJk5pPxcBYTEYTmb,STALE LIVE-TREE SNAPSHOT / NONCONTROLLING,Individual raw carrier; exact bytes preserved; package b316369b…; connector accessible; sharing not verified
