Title,Open reading copy,Kind,Group,Reader key,Verification,Drive ID
READING RESEARCH_SOURCE_CHECK_STATUS 134,https://docs.google.com/document/d/1lXM1WEAoDg-mJWJgbyC7naf5ITNb1rux1H7jF-bvrE8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_134,TEXT VERIFIED — display whitespace normalization only,1lXM1WEAoDg-mJWJgbyC7naf5ITNb1rux1H7jF-bvrE8
READING RESEARCH_SOURCE_CHECK_STATUS 135,https://docs.google.com/document/d/1PdRKR2HY1NozC6PUxAM0g2ltMVEVAqCdNy6yzZm4KZ8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_135,TEXT VERIFIED — display whitespace normalization only,1PdRKR2HY1NozC6PUxAM0g2ltMVEVAqCdNy6yzZm4KZ8
READING RESEARCH_SOURCE_CHECK_STATUS 136,https://docs.google.com/document/d/1XAdM1PPDwPj3KcTaccBIVtvSEVNF4woU1dsDuHmdx-U/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_136,TEXT VERIFIED — display whitespace normalization only,1XAdM1PPDwPj3KcTaccBIVtvSEVNF4woU1dsDuHmdx-U
READING RESEARCH_SOURCE_CHECK_STATUS 137,https://docs.google.com/document/d/1ELJBNe5zh9LrGGpqvtp24yCNlpfiO6UFnckHLlXMZvk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_137,TEXT VERIFIED — display whitespace normalization only,1ELJBNe5zh9LrGGpqvtp24yCNlpfiO6UFnckHLlXMZvk
READING RESEARCH_SOURCE_CHECK_STATUS 138,https://docs.google.com/document/d/1zCE5XdvLIEjhOcQM9sM-xl9ZXtKu7Wq9rmDOJcPJaxI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_138,TEXT VERIFIED — display whitespace normalization only,1zCE5XdvLIEjhOcQM9sM-xl9ZXtKu7Wq9rmDOJcPJaxI
READING RESEARCH_SOURCE_CHECK_STATUS 139,https://docs.google.com/document/d/1JSkS-OFlmCYd8uxfDRqEQ4fZdqiaSiU6spAA774ciEc/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_139,TEXT VERIFIED — display whitespace normalization only,1JSkS-OFlmCYd8uxfDRqEQ4fZdqiaSiU6spAA774ciEc
READING RESEARCH_SOURCE_CHECK_STATUS 140,https://docs.google.com/document/d/1o8mfZyqSTBiDM-Jz8JdHvFhw25DcUkMTmrSPU8-IptY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_140,TEXT VERIFIED — display whitespace normalization only,1o8mfZyqSTBiDM-Jz8JdHvFhw25DcUkMTmrSPU8-IptY
READING RESEARCH_SOURCE_CHECK_STATUS 141,https://docs.google.com/document/d/1dsbnFb8-AU9eyg7vqxknWl-7lVVBGwnpIRw5_goWN6w/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_141,TEXT VERIFIED — display whitespace normalization only,1dsbnFb8-AU9eyg7vqxknWl-7lVVBGwnpIRw5_goWN6w
READING RESEARCH_SOURCE_CHECK_STATUS 142,https://docs.google.com/document/d/1iI15i45-lzfsVld3zVJKhNLHyPUlfj90sY3Lo0OkvzI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_142,TEXT VERIFIED — display whitespace normalization only,1iI15i45-lzfsVld3zVJKhNLHyPUlfj90sY3Lo0OkvzI
READING RESEARCH_SOURCE_CHECK_STATUS 143,https://docs.google.com/document/d/1YtKrE4OhWHZ0OhENzmcbAOMhmv0Ht-X6Ow4j9T5yMB4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_143,TEXT VERIFIED — display whitespace normalization only,1YtKrE4OhWHZ0OhENzmcbAOMhmv0Ht-X6Ow4j9T5yMB4
READING RESEARCH_SOURCE_CHECK_STATUS 144,https://docs.google.com/document/d/1CNdyZWIMm-Pn6NDUr0qksxew6QkUhXQWXgDPSn8JA1c/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_144,TEXT VERIFIED — display whitespace normalization only,1CNdyZWIMm-Pn6NDUr0qksxew6QkUhXQWXgDPSn8JA1c
READING RESEARCH_SOURCE_CHECK_STATUS 145,https://docs.google.com/document/d/1Adrtv8SSu_8ofGepjfR13Qpl1clejyAhbGS8TNUl-dk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_145,TEXT VERIFIED — display whitespace normalization only,1Adrtv8SSu_8ofGepjfR13Qpl1clejyAhbGS8TNUl-dk
READING RESEARCH_SOURCE_CHECK_STATUS 146,https://docs.google.com/document/d/1MhbZ8jw7viI5GC4iSjiUXKwIu26x2GxPS5EWaJTxumg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_146,TEXT VERIFIED — display whitespace normalization only,1MhbZ8jw7viI5GC4iSjiUXKwIu26x2GxPS5EWaJTxumg
READING RESEARCH_SOURCE_CHECK_STATUS 147,https://docs.google.com/document/d/12BF-oJI32RM6IZ4miYtQQwAdE6ItMYdxibcRjE9OXvU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_147,TEXT VERIFIED — display whitespace normalization only,12BF-oJI32RM6IZ4miYtQQwAdE6ItMYdxibcRjE9OXvU
READING RESEARCH_SOURCE_CHECK_STATUS 148,https://docs.google.com/document/d/1jAkmTEg82sCT_MN8Klni9iVK0_98_OQ9yEtgM9tgwJ4/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_148,TEXT VERIFIED — display whitespace normalization only,1jAkmTEg82sCT_MN8Klni9iVK0_98_OQ9yEtgM9tgwJ4
READING RESEARCH_SOURCE_CHECK_STATUS 149,https://docs.google.com/document/d/1CIrbTXl-udABy3xeOsI83SUT7ykdH5yrNVi-kHDYoUs/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_149,TEXT VERIFIED — display whitespace normalization only,1CIrbTXl-udABy3xeOsI83SUT7ykdH5yrNVi-kHDYoUs
READING RESEARCH_SOURCE_CHECK_STATUS 150,https://docs.google.com/document/d/14pAnNwkhl0cz8qO0J-R_BkKJvugFw8_fyXhsA53VFZQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_150,TEXT VERIFIED — display whitespace normalization only,14pAnNwkhl0cz8qO0J-R_BkKJvugFw8_fyXhsA53VFZQ
READING RESEARCH_SOURCE_CHECK_STATUS 151,https://docs.google.com/document/d/13mQPakGxsxAeuMRPEkoBpAecggXwz4XST6CG9LsDOP0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_151,TEXT VERIFIED — display whitespace normalization only,13mQPakGxsxAeuMRPEkoBpAecggXwz4XST6CG9LsDOP0
READING RESEARCH_SOURCE_CHECK_STATUS 152,https://docs.google.com/document/d/1-IQ-CuCuNqe9akkwc1AVZZfCg13UdIkwsOUYD33d5x8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_152,TEXT VERIFIED — display whitespace normalization only,1-IQ-CuCuNqe9akkwc1AVZZfCg13UdIkwsOUYD33d5x8
READING RESEARCH_SOURCE_CHECK_STATUS 153,https://docs.google.com/document/d/1rNrLE9UFCfGpSUhn52_oqITqFSIqdZlzqXIJFgnI-28/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_153,TEXT VERIFIED — display whitespace normalization only,1rNrLE9UFCfGpSUhn52_oqITqFSIqdZlzqXIJFgnI-28
READING RESEARCH_SOURCE_CHECK_STATUS 154,https://docs.google.com/document/d/1rIM3lgpfLF_N1tC1muSiSzyBy-GzT2Um-Txq-J3R6ms/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_154,TEXT VERIFIED — display whitespace normalization only,1rIM3lgpfLF_N1tC1muSiSzyBy-GzT2Um-Txq-J3R6ms
READING RESEARCH_SOURCE_CHECK_STATUS 155,https://docs.google.com/document/d/1otXqEDA2KHehfqfzZQ_94me3I6VQAJapWYGhpUOmGPA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_155,TEXT VERIFIED — display whitespace normalization only,1otXqEDA2KHehfqfzZQ_94me3I6VQAJapWYGhpUOmGPA
READING RESEARCH_SOURCE_CHECK_STATUS 156,https://docs.google.com/document/d/1Fc7E_Dnl3O4zO3tEfdf-uRRHaP3HWMkxSdrTHecK3v0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_156,TEXT VERIFIED — display whitespace normalization only,1Fc7E_Dnl3O4zO3tEfdf-uRRHaP3HWMkxSdrTHecK3v0
READING RESEARCH_SOURCE_CHECK_STATUS 157,https://docs.google.com/document/d/1FSw0aH7hJIjBD8YLDq4P8vIeRVUzcM0ePUULZot413w/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_157,TEXT VERIFIED — display whitespace normalization only,1FSw0aH7hJIjBD8YLDq4P8vIeRVUzcM0ePUULZot413w
READING RESEARCH_SOURCE_CHECK_STATUS 158,https://docs.google.com/document/d/1VBSJVHOWXR1DittaCqpq86vSfpZxy5TyOnedjJ2zsbo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_158,TEXT VERIFIED — display whitespace normalization only,1VBSJVHOWXR1DittaCqpq86vSfpZxy5TyOnedjJ2zsbo
READING RESEARCH_SOURCE_CHECK_STATUS 159,https://docs.google.com/document/d/1rJGPvsOIAGPVpKUBst_kJ9QHfC743GYFemxiSrTmRHI/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_159,TEXT VERIFIED — display whitespace normalization only,1rJGPvsOIAGPVpKUBst_kJ9QHfC743GYFemxiSrTmRHI
READING RESEARCH_SOURCE_CHECK_STATUS 160,https://docs.google.com/document/d/1bivh5BWHk_wvOd8IEGyQzAq2XtTiLai1D-r5viqnCtw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_160,TEXT VERIFIED — display whitespace normalization only,1bivh5BWHk_wvOd8IEGyQzAq2XtTiLai1D-r5viqnCtw
READING RESEARCH_SOURCE_CHECK_STATUS 161,https://docs.google.com/document/d/1kuXavdYrdrRWvlHEpXttUxfjCJOrZ_k_vWoR5D5_SJg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_161,TEXT VERIFIED — display whitespace normalization only,1kuXavdYrdrRWvlHEpXttUxfjCJOrZ_k_vWoR5D5_SJg
READING RESEARCH_SOURCE_CHECK_STATUS 162,https://docs.google.com/document/d/1lJbI6Lq3eowS1v9WpQnCcCpHQmFTzipeYXR74kLjYBU/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_162,TEXT VERIFIED — display whitespace normalization only,1lJbI6Lq3eowS1v9WpQnCcCpHQmFTzipeYXR74kLjYBU
READING RESEARCH_SOURCE_CHECK_STATUS 163,https://docs.google.com/document/d/1BGyPPtvTDhcEYbArqnxbJ-vPlctfM-eA9eW_R1Sde3g/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_163,TEXT VERIFIED — display whitespace normalization only,1BGyPPtvTDhcEYbArqnxbJ-vPlctfM-eA9eW_R1Sde3g
READING RESEARCH_SOURCE_CHECK_STATUS 164,https://docs.google.com/document/d/1Y6AIc6kpvRm2o0DVi8DCs7PHZIeIDcyjsXMO9z8m_ks/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_164,TEXT VERIFIED — display whitespace normalization only,1Y6AIc6kpvRm2o0DVi8DCs7PHZIeIDcyjsXMO9z8m_ks
READING RESEARCH_SOURCE_CHECK_STATUS 165,https://docs.google.com/document/d/1TA7YDebi0sM73ty4MO2DmaDGmjQeSRoVqETIkuDPVQQ/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_165,TEXT VERIFIED — display whitespace normalization only,1TA7YDebi0sM73ty4MO2DmaDGmjQeSRoVqETIkuDPVQQ
READING RESEARCH_SOURCE_CHECK_STATUS 166,https://docs.google.com/document/d/1we611GFhAUX0pbieszkhm523YKf1Be_juPK4Zw158no/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_166,TEXT VERIFIED — display whitespace normalization only,1we611GFhAUX0pbieszkhm523YKf1Be_juPK4Zw158no
READING RESEARCH_SOURCE_CHECK_STATUS 167,https://docs.google.com/document/d/1L8hdhOubZniCx65iIdu_31zNiRn9lcoGUI2i0gMA3cg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_167,TEXT VERIFIED — display whitespace normalization only,1L8hdhOubZniCx65iIdu_31zNiRn9lcoGUI2i0gMA3cg
READING RESEARCH_SOURCE_CHECK_STATUS 168,https://docs.google.com/document/d/1m_ZAK97NorJukW1S81v-_ZAgJoSHzvk-HbGfyfjGFQA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_168,TEXT VERIFIED — display whitespace normalization only,1m_ZAK97NorJukW1S81v-_ZAgJoSHzvk-HbGfyfjGFQA
READING RESEARCH_SOURCE_CHECK_STATUS 169,https://docs.google.com/document/d/1y4ompZZjQiqA71VwErwcKieK4rsnF3J7t8CNcbF7hTE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_169,TEXT VERIFIED — display whitespace normalization only,1y4ompZZjQiqA71VwErwcKieK4rsnF3J7t8CNcbF7hTE
READING RESEARCH_SOURCE_CHECK_STATUS 170,https://docs.google.com/document/d/1KpWBYwQR9ypjJ_DzGpJbB5S-b5jVTxf_RnRDuN2BZ20/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_170,TEXT VERIFIED — display whitespace normalization only,1KpWBYwQR9ypjJ_DzGpJbB5S-b5jVTxf_RnRDuN2BZ20
READING RESEARCH_SOURCE_CHECK_STATUS 171,https://docs.google.com/document/d/12hI6eFhdxQ4AwxK1nnzsBJjdNrzK48GoAs_DLBhz-DE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_171,TEXT VERIFIED — display whitespace normalization only,12hI6eFhdxQ4AwxK1nnzsBJjdNrzK48GoAs_DLBhz-DE
READING RESEARCH_SOURCE_CHECK_STATUS 172,https://docs.google.com/document/d/1dsjOERBMD4NLpUV2rzO0pytyptK-W32gQ3GuorRNw7o/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_172,TEXT VERIFIED — display whitespace normalization only,1dsjOERBMD4NLpUV2rzO0pytyptK-W32gQ3GuorRNw7o
READING RESEARCH_SOURCE_CHECK_STATUS 173,https://docs.google.com/document/d/16pvvE0tP2ij9NwJvDlJWc4a2pqOocvWAY0Ncp1cGIaE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_173,TEXT VERIFIED — display whitespace normalization only,16pvvE0tP2ij9NwJvDlJWc4a2pqOocvWAY0Ncp1cGIaE
READING RESEARCH_SOURCE_CHECK_STATUS 174,https://docs.google.com/document/d/1yKzjmD8trD9SfOETpCrBUIBodURntm7lKKJZfAYyQu8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_174,TEXT VERIFIED — display whitespace normalization only,1yKzjmD8trD9SfOETpCrBUIBodURntm7lKKJZfAYyQu8
READING RESEARCH_SOURCE_CHECK_STATUS 175,https://docs.google.com/document/d/1eD3O-0csUGVOp98Kx3lN3toOQ_s6uyCgH890T36YeO0/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_175,TEXT VERIFIED — display whitespace normalization only,1eD3O-0csUGVOp98Kx3lN3toOQ_s6uyCgH890T36YeO0
READING RESEARCH_SOURCE_CHECK_STATUS 176,https://docs.google.com/document/d/170awt4ng_cfsjU5bNiB0kyZCKWbQ8eJ25ri8EaLu4Ic/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_176,TEXT VERIFIED — display whitespace normalization only,170awt4ng_cfsjU5bNiB0kyZCKWbQ8eJ25ri8EaLu4Ic
READING RESEARCH_SOURCE_CHECK_STATUS 177,https://docs.google.com/document/d/10hXgwKhvF8xem4PtuneNpD-ttoEFfoLGEs1Kk-k4HCo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_177,TEXT VERIFIED — display whitespace normalization only,10hXgwKhvF8xem4PtuneNpD-ttoEFfoLGEs1Kk-k4HCo
READING RESEARCH_SOURCE_CHECK_STATUS 178,https://docs.google.com/document/d/1o6H4hPG4xlCXl5Djz6zH51d598NdgFw77EFkUEbl4Wc/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_178,TEXT VERIFIED — display whitespace normalization only,1o6H4hPG4xlCXl5Djz6zH51d598NdgFw77EFkUEbl4Wc
READING RESEARCH_SOURCE_CHECK_STATUS 179,https://docs.google.com/document/d/1oP5bkaX2to4v4TFwQFNPuIPS95vvyetmSKLBuUqdam8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_179,TEXT VERIFIED — display whitespace normalization only,1oP5bkaX2to4v4TFwQFNPuIPS95vvyetmSKLBuUqdam8
READING RESEARCH_SOURCE_CHECK_STATUS 180,https://docs.google.com/document/d/1qn2Rvj9CsLqXZ-BjZQxlp0Dc_Xk14g6QF0DalYOTSoc/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_180,TEXT VERIFIED — display whitespace normalization only,1qn2Rvj9CsLqXZ-BjZQxlp0Dc_Xk14g6QF0DalYOTSoc
READING RESEARCH_SOURCE_CHECK_STATUS 181,https://docs.google.com/document/d/1R5LNynIEJOsgAyXTRFrSpxSUY4IYdfjduwg9JebsVAw/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_181,TEXT VERIFIED — display whitespace normalization only,1R5LNynIEJOsgAyXTRFrSpxSUY4IYdfjduwg9JebsVAw
READING RESEARCH_SOURCE_CHECK_STATUS 182,https://docs.google.com/document/d/1K_hc5zpeflPmT03OaB2aqQZDYPlbw6n4jbjMNKnLmPY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_182,TEXT VERIFIED — display whitespace normalization only,1K_hc5zpeflPmT03OaB2aqQZDYPlbw6n4jbjMNKnLmPY
READING RESEARCH_SOURCE_CHECK_STATUS 183,https://docs.google.com/document/d/155-ExJO1uPLbNHpGEGiwTjKNqUW6Pur8Bu02626kBdo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_183,TEXT VERIFIED — display whitespace normalization only,155-ExJO1uPLbNHpGEGiwTjKNqUW6Pur8Bu02626kBdo
READING RESEARCH_SOURCE_CHECK_STATUS 184,https://docs.google.com/document/d/17xHcv1pndhPsszpe1DjfeaX9Ndz3uczxl2kNoEba28A/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_184,TEXT VERIFIED — display whitespace normalization only,17xHcv1pndhPsszpe1DjfeaX9Ndz3uczxl2kNoEba28A
READING RESEARCH_SOURCE_CHECK_STATUS 185,https://docs.google.com/document/d/15hv9Z3p5srwuuTN4mL8lDhXHVo9Zou-_JXwPibkVYk8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_185,TEXT VERIFIED — display whitespace normalization only,15hv9Z3p5srwuuTN4mL8lDhXHVo9Zou-_JXwPibkVYk8
READING RESEARCH_SOURCE_CHECK_STATUS 186,https://docs.google.com/document/d/1BGMOqa3ieJ8sb1xivYrjh7MYbfYUMCmpoHnicr8x4KM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_186,TEXT VERIFIED — display whitespace normalization only,1BGMOqa3ieJ8sb1xivYrjh7MYbfYUMCmpoHnicr8x4KM
READING RESEARCH_SOURCE_CHECK_STATUS 187,https://docs.google.com/document/d/1-uer1bhZAz796Pk7pQerg_2rkMIKmyUkOTZIndiOS04/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_187,TEXT VERIFIED — display whitespace normalization only,1-uer1bhZAz796Pk7pQerg_2rkMIKmyUkOTZIndiOS04
READING RESEARCH_SOURCE_CHECK_STATUS 188,https://docs.google.com/document/d/1Rpf5huqAO36Itt75aaGehcxnafD3jy8vjENlrhir91w/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_188,TEXT VERIFIED — display whitespace normalization only,1Rpf5huqAO36Itt75aaGehcxnafD3jy8vjENlrhir91w
READING RESEARCH_SOURCE_CHECK_STATUS 189,https://docs.google.com/document/d/1A6J9gk1GlE-spcIhL2CCxCn-gt8gUhBY-hx79qMxzkk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_189,TEXT VERIFIED — display whitespace normalization only,1A6J9gk1GlE-spcIhL2CCxCn-gt8gUhBY-hx79qMxzkk
READING RESEARCH_SOURCE_CHECK_STATUS 190,https://docs.google.com/document/d/1qDPvzXFOus7INGv_5nvagtqgdT5du4OvHZMiJamyaew/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_190,TEXT VERIFIED — display whitespace normalization only,1qDPvzXFOus7INGv_5nvagtqgdT5du4OvHZMiJamyaew
READING RESEARCH_SOURCE_CHECK_STATUS 191,https://docs.google.com/document/d/1O0Lm3N_CwOzg-MG5kUA9pMOOGr1k6YQPkqBoplEFPZM/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_191,TEXT VERIFIED — display whitespace normalization only,1O0Lm3N_CwOzg-MG5kUA9pMOOGr1k6YQPkqBoplEFPZM
READING RESEARCH_SOURCE_CHECK_STATUS 192,https://docs.google.com/document/d/1iSXeqgg6xmklAjOuTT8UFV3tf4FdfYjnwpzMkg4we6s/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_192,TEXT VERIFIED — display whitespace normalization only,1iSXeqgg6xmklAjOuTT8UFV3tf4FdfYjnwpzMkg4we6s
READING RESEARCH_SOURCE_CHECK_STATUS 193,https://docs.google.com/document/d/1uB1yI7VDk16bZf6E5IUrst1BD7TkDnUAWRqeYduLvXA/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_193,TEXT VERIFIED — display whitespace normalization only,1uB1yI7VDk16bZf6E5IUrst1BD7TkDnUAWRqeYduLvXA
READING RESEARCH_SOURCE_CHECK_STATUS 194,https://docs.google.com/document/d/1DM02l6jqf_0jK40Lwg5l5vUwzMDR93tKsPCmE4pMbd8/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_194,TEXT VERIFIED — display whitespace normalization only,1DM02l6jqf_0jK40Lwg5l5vUwzMDR93tKsPCmE4pMbd8
READING RESEARCH_SOURCE_CHECK_STATUS 195,https://docs.google.com/document/d/17iDBI5lMrNjTTmJJbinKPvX2cnnLkIN17_XKuvKanBg/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_195,TEXT VERIFIED — display whitespace normalization only,17iDBI5lMrNjTTmJJbinKPvX2cnnLkIN17_XKuvKanBg
READING RESEARCH_SOURCE_CHECK_STATUS 196,https://docs.google.com/document/d/1oU3nUrP6LvQ5OKy-dwjZPumPnRUcgqsBeVnyvdVTNgE/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_196,TEXT VERIFIED — display whitespace normalization only,1oU3nUrP6LvQ5OKy-dwjZPumPnRUcgqsBeVnyvdVTNgE
READING RESEARCH_SOURCE_CHECK_STATUS 197,https://docs.google.com/document/d/1oQYF8ZEhEE6UppPsC9gojpxIvxSOtTPTeQcRLUp1pXY/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_197,TEXT VERIFIED — display whitespace normalization only,1oQYF8ZEhEE6UppPsC9gojpxIvxSOtTPTeQcRLUp1pXY
READING RESEARCH_SOURCE_CHECK_STATUS 198,https://docs.google.com/document/d/1NQeg40DaO0Y_ZMDcjjGs5q1t_wP5HbVDvtfk-vFPkIo/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_198,TEXT VERIFIED — display whitespace normalization only,1NQeg40DaO0Y_ZMDcjjGs5q1t_wP5HbVDvtfk-vFPkIo
READING RESEARCH_SOURCE_CHECK_STATUS 199,https://docs.google.com/document/d/1WzRQ9Eu0QfRy7U1YzcmKTHYSF3S98QUt9KMaQTjP2fk/edit?usp=drivesdk,volume,RESEARCH_SOURCE_CHECK_STATUS,RESEARCH_SOURCE_CHECK_STATUS_199,TEXT VERIFIED — display whitespace normalization only,1WzRQ9Eu0QfRy7U1YzcmKTHYSF3S98QUt9KMaQTjP2fk
